ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
679,0.24194,0.09677,0,0.01613,0.06452,0,0.03226,0,1
3880,0.21875,0.03125,0.01562,0.01562,0,0,0.01562,0,1
36344,0.18182,0.27273,0,0,0,0,0,0,1
31813,0.51471,0.30882,0.07353,0.01471,0.13235,0.07353,0.14706,0,1
33874,0.61538,0.23077,0,0,0,0,0.07692,0,1
49549,0.26923,0.0625,0,0,0.00962,0,0.00962,0,1
10514,0.375,0.17708,0.02083,0,0.03125,0.02083,0.05208,0,1
16906,0.34483,0.05747,0.01149,0.01149,0.01149,0,0.04598,0,1
57239,0.1773,0.03546,0,0.02837,0,0,0,0,1
7124,0.2973,0.08108,0.02703,0,0.02703,0,0.02703,0,1
51630,0.47253,0.05495,0.02198,0.03297,0.01099,0,0.02198,0,1
64078,0.31933,0.07563,0.0084,0,0.01681,0.02521,0.03361,0,1
38595,0.34483,0.06207,0.0069,0,0.02069,0.0069,0.01379,0,1
68304,0.575,0.075,0,0,0,0.025,0.05,0,1
21188,0.70588,0.11765,0,0.05882,0.05882,0,0,0,1
24735,1,0.44444,0,0,0,0.11111,0.11111,0,0.77778
9525,0.55696,0.24051,0.01266,0.02532,0.06329,0.01266,0.05063,0.01266,1
20299,0.19403,0.01493,0.02985,0,0.01493,0.01493,0.01493,0,1
10444,0.50382,0.16031,0.00763,0.01527,0.06107,0,0.08397,0.00763,1
45817,0.27966,0.16949,0.01695,0,0.02542,0.00847,0.08475,0,1
974,0.84848,0.33333,0.06061,0.01515,0.07576,0.0303,0.12121,0.01515,1
66677,0.25758,0.0303,0.00758,0.03788,0,0,0.03788,0,1
22343,0.45556,0.11111,0.01111,0,0.02222,0.01111,0.03333,0.04444,1
49764,0.36429,0.08571,0.01429,0.00714,0.00714,0,0.04286,0.00714,1
29741,0.97727,0.19318,0.06818,0.01136,0.07955,0.06818,0.10227,0,1
49025,0.5731,0.18713,0,0.00585,0.02339,0.0117,0.05263,0,1
53312,0.62963,0.03704,0.03704,0,0.11111,0.07407,0,0.03704,1
16601,0.57143,0.66667,1,0,0.47619,0.38095,0.47619,0.38095,0.09524
64062,0.33544,0.09494,0.01266,0.01899,0.00633,0.00633,0.06329,0.00633,1
43215,0.38462,0.15385,0.03846,0.01923,0.14423,0.02885,0.09615,0.00962,1
60331,1,0.37288,0.05085,0,0.13559,0.08475,0.25424,0.05085,0.71186
33775,1,0.32432,0.13514,0,0.10811,0.05405,0.21622,0.02703,0.75676
54224,0.69355,0.27419,0.03226,0,0.04839,0.08065,0.14516,0,1
6035,0.59813,0.07477,0.00935,0.01869,0.00935,0,0.01869,0.05607,1
65679,0.77215,0.1519,0,0,0.03797,0.01266,0.10127,0,1
52835,0.69492,0.08475,0.0678,0.01695,0.0339,0,0.11864,0.10169,1
16467,0.89831,0.22034,0.01695,0.00847,0.07627,0.07627,0.08475,0.01695,1
33772,0.576,0.16,0,0.016,0,0,0.008,0,1
49428,1,0.57143,0.03571,0,0.03571,0.03571,0.21429,0,0.96429
66257,0.61364,0.07576,0,0.00758,0.04545,0.00758,0.01515,0,1
73556,1,0.42857,0.28571,0,0,0.14286,0.57143,0.14286,0.71429
57746,0.55696,0.11392,0,0.03797,0.01266,0.00633,0.0443,0.01266,1
73146,1,0.38889,0.03704,0,0.14815,0.03704,0.11111,0.05556,0.57407
73686,0.89474,0.63158,0.05263,0,0.05263,0.05263,0.21053,0.05263,1
60590,0.61202,0.09836,0.00546,0.01639,0.01093,0,0.03279,0.01639,1
47454,1,0.50617,0.14815,0,0.28395,0.14815,0.2963,0.19753,0.51852
7202,1,0.22449,0.02041,0,0.07143,0.05102,0.11224,0,0.89796
21509,0.66,0.3,0.06,0.04,0.06,0.06,0.14,0,1
53466,1,0.09091,0.06818,0,0,0,0.09091,0,0.90909
943,0.47143,0.2,0.02857,0.01429,0.08571,0.04286,0.05714,0.02857,1
56773,1,0.28846,0.01923,0,0.05769,0.01923,0.11538,0,0.11538
58101,0.71921,0.13793,0.00985,0.00493,0.02463,0,0.03448,0.00493,1
45103,1,0.45833,0.08333,0,0.125,0.04167,0.125,0.125,0.95833
19545,0.73171,0.04878,0.02439,0.0122,0.0122,0,0.02439,0.0122,1
38200,0.80769,0.09615,0.00962,0,0.04808,0.01923,0.05769,0,1
683,0.66,0.08,0,0,0,0.00667,0.02,0,1
46742,0.83673,0.2449,0.02041,0,0.06122,0.02041,0.12245,0.02041,1
59231,0.71311,0.33607,0.04918,0.0082,0.10656,0.0082,0.11475,0.01639,1
46964,0.87903,0.18548,0.01613,0,0.01613,0,0.05645,0.01613,1
1661,1,0.45312,0.07812,0,0.10938,0.09375,0.15625,0,0.73438
47369,0.7807,0.10526,0.01754,0.00877,0.01316,0.00439,0.03947,0.01316,1
4820,1,0.35106,0.02128,0,0.01064,0.01064,0.05319,0.04255,0.69149
17999,0.82569,0.22018,0.01835,0,0.04587,0.00917,0.08257,0.00917,1
64438,0.61364,0.43182,0.06818,0,0.15909,0.20455,0.36364,0.06818,1
53799,0.76316,0.97368,1,0,0.78947,0.63158,0.84211,0.65789,0.13158
4502,0.72903,0.14839,0.0129,0,0.04516,0.0129,0.05806,0,1
62975,1,0.54348,0.06522,0,0.17391,0.02174,0.28261,0.05435,0.29348
55925,1,0.35971,0.03597,0,0.05755,0.02158,0.08633,0.02158,0.86331
76058,1,0.8,0.1,0,0.16667,0.03333,0.96667,0.06667,0.13333
57828,0.85,0.23889,0.00556,0.01111,0.02222,0.02778,0.06667,0,1
27336,1,0.24074,0.11111,0.01852,0.11111,0.03704,0.2963,0.03704,0.74074
57297,0.77536,0.13768,0.01449,0,0.01449,0.01449,0.03623,0.02174,1
65727,0.66667,0.23529,0,0,0.03922,0,0.13725,0.01961,1
42487,1,0.54348,0.04348,0,0.21739,0.06522,0.30435,0.17391,0.80435
1012,1,0.16471,0.02353,0,0.05882,0.08235,0.16471,0,1
54765,1,0.57143,0.11429,0,0.21429,0.05714,0.21429,0.01429,0.7
57386,1,0.47656,0.0625,0.01562,0.04688,0.02344,0.10938,0.00781,0.42969
60182,1,0.88636,0.22727,0,0.27273,0.13636,0.40909,0.13636,0.29545
832,0.57447,0.10638,0.03191,0.01064,0.03191,0.03191,0.08511,0,1
69484,0.58015,0.10687,0.00763,0.00763,0.03053,0,0.0229,0.01527,1
57750,1,0.5,0.65909,0.11364,0.31818,0.11364,0.59091,0.27273,0.31818
20160,0.75,0.625,0.375,0,0.5,0.29167,1,0.125,0.54167
56258,0.83562,0.30137,0.0137,0,0.06849,0.0274,0.10959,0.0137,1
35509,1,0.26772,0.0315,0,0.07874,0.06299,0.12598,0.02362,0.62205
48451,1,0.45455,0,0,0.27273,0,0.36364,0.09091,0.09091
44243,1,0.40506,0.03797,0,0.05063,0.01266,0.17722,0.03797,0.70886
75561,1,0.46,0.02,0,0.11,0.01,0.11,0.04,0.56
28783,1,0.39098,0.08271,0.02256,0.04511,0.03759,0.13534,0.01504,0.82707
70013,1,0.3743,0.02793,0,0.09497,0.01676,0.12849,0.01117,0.92179
20849,0.97727,0.46591,0.02273,0,0.05682,0.07955,0.19318,0.17045,1
70722,1,0.39877,0.0184,0.00613,0.04908,0.00613,0.20245,0.01227,0.37423
54105,0.80751,0.25822,0.00939,0.00469,0.04695,0.01408,0.07042,0.00939,1
35297,1,0.59259,0.03704,0.01852,0.05556,0.05556,0.14815,0,0.11111
49650,1,0.37805,0.09756,0,0.29268,0.14634,0.36585,0.19512,0.57317
63225,1,0.36905,0,0.0119,0.13095,0.0119,0.13095,0.10714,0.85714
161,0.77778,1,0.55556,0,0.22222,0.44444,0.33333,0.22222,0.11111
45069,0.85526,1,0.28947,0,0.10526,0.15789,0.34211,0.13158,0.51316
64944,1,0.52439,0.08537,0.0122,0.10976,0.12195,0.18293,0.08537,0.64634
54404,1,1,0.75,0.04167,0.5,0.25,0.625,0.29167,0
27318,0.84615,0.07692,0,0.07692,0.07692,0,0,0,1
66183,0.55357,0.05357,0.01786,0.01786,0.01786,0,0,0,1
57712,0.30061,0.17791,0,0.00613,0.01227,0.00613,0.03067,0,1
73136,0.34286,0.15714,0,0.01429,0.04286,0.01429,0,0,1
30676,0,0,0,0.16667,0,0.16667,0,0,1
7115,0.35938,0.1875,0,0,0.04688,0.01562,0.07812,0,1
65648,0.22222,0.09524,0.01587,0,0,0.01587,0.11111,0,1
9289,1,0.25,0.05,0,0.15,0.05,0.35,0,0.85
24337,0,0,0,0.5,0,0,0,0,1
54938,0.52459,0.11475,0.01639,0,0,0,0.08197,0.08197,1
72773,0.27742,0.0129,0.02581,0.00645,0,0,0.00645,0.00645,1
74708,0.29921,0.14173,0.01575,0.02362,0.00787,0,0.02362,0.01575,1
57016,0.85246,0.21311,0.06557,0,0.2459,0.04918,0.27869,0.08197,1
10349,0.25676,0.12838,0.02027,0.01351,0,0.00676,0.05405,0.01351,1
45402,0.25694,0.0625,0,0.02083,0,0.00694,0.00694,0.00694,1
57634,0.29861,0.06944,0,0.01389,0,0.00694,0.04167,0.00694,1
50219,0.32353,0.03529,0,0.02353,0.01176,0,0.02353,0.01176,1
54746,0.25352,0.10563,0,0.02817,0,0,0.02113,0.02817,1
31014,0.46296,0.12963,0,0.05556,0.01852,0.03704,0.07407,0.01852,1
19415,0.3125,0.09375,0,0,0,0,0.03125,0.03125,1
44991,0.63366,0.13861,0.0396,0.0099,0.0198,0.0198,0.0495,0.0099,1
