ID,green,red,cyan,pink,purple,yellow,orange,gray,blue
38433,61,14,0,0,5,3,4,0,68
65697,37,4,0,0,2,0,8,1,58
4786,76,18,0,0,2,1,5,3,73
47020,51,7,1,0,6,0,3,0,30
58101,53,12,0,1,1,0,2,0,67
33772,48,13,0,1,0,0,1,0,83
29072,80,28,5,0,2,1,9,1,157
58095,57,17,2,3,2,2,1,2,102
52845,67,11,1,0,3,4,10,2,76
58176,44,11,0,0,1,3,8,0,77
6573,66,17,0,0,9,2,10,2,56
32602,67,10,0,2,1,0,6,3,111
39917,60,37,4,1,7,3,14,1,73
39797,53,25,2,0,9,3,13,1,55
65027,43,9,1,0,4,0,3,1,75
60334,84,34,0,1,2,1,9,0,103
4105,57,17,1,0,3,3,8,0,31
52140,57,38,6,0,11,3,13,2,27
49942,29,9,0,1,0,1,4,0,63
16737,76,13,5,0,2,5,14,0,54
20136,60,10,0,0,1,1,3,0,75
32609,77,24,2,0,9,0,13,2,46
3985,45,2,1,0,1,0,3,1,38
47017,48,13,7,0,2,1,7,0,75
29801,48,13,4,0,6,5,10,0,60
12549,41,11,1,0,1,2,3,0,100
12384,68,19,1,1,1,3,7,1,75
24932,76,12,0,0,3,0,6,0,114
9922,80,16,0,3,2,1,7,0,144
27912,79,22,3,3,6,3,9,9,167
50121,88,27,0,2,0,0,9,0,84
23958,51,23,3,0,5,1,6,2,23
7182,29,1,0,3,0,0,3,1,109
64915,70,18,1,3,2,0,3,1,139
49925,76,19,5,1,12,4,11,0,79
40846,55,13,7,4,4,0,5,0,80
37929,63,21,4,1,11,2,10,0,82
18294,33,6,0,0,0,0,0,1,83
41706,36,5,0,0,5,1,2,0,55
19960,74,25,2,1,2,1,6,0,135
34025,10,7,5,0,6,4,18,0,14
39162,55,29,6,0,9,4,20,2,22
61374,27,7,1,2,2,2,7,3,48
24763,52,10,0,0,1,0,2,0,67
5031,47,6,0,1,0,0,3,2,90
58097,50,11,0,3,2,0,5,2,84
50906,48,13,6,0,7,5,9,4,57
11832,57,13,3,2,7,4,8,1,46
37321,61,38,4,0,9,3,27,0,47
27597,54,27,0,0,10,4,11,0,41
50144,20,7,1,0,2,1,4,1,19
60051,49,17,1,1,3,1,1,1,82
23248,36,15,2,1,1,3,4,1,120
41960,72,14,7,0,2,4,7,4,108
36256,61,13,2,1,2,1,4,0,120
299,51,10,2,1,1,0,2,0,139
1042,54,16,0,1,3,0,3,1,99
36207,40,13,3,1,5,3,6,2,65
9095,79,10,2,4,3,1,4,0,112
43700,75,20,3,0,11,4,21,0,55
24536,77,18,0,1,3,1,4,0,107
67848,43,18,0,0,2,1,10,1,9
3154,34,8,0,2,2,1,1,0,100
8298,12,9,7,0,2,1,3,1,29
42291,53,18,0,3,0,0,3,1,90
14509,47,29,3,0,5,0,8,2,80
29333,32,3,0,1,0,0,1,0,93
54346,36,20,2,2,4,1,6,0,85
30360,43,5,1,5,2,2,3,0,177
58154,59,7,2,0,3,0,4,1,27
55460,54,17,1,1,2,1,5,1,79
24957,31,15,0,0,5,2,6,0,27
70662,40,7,2,0,2,0,5,2,121
26376,39,11,0,0,2,1,1,0,59
15549,65,33,7,0,9,1,10,1,28
4718,23,9,1,1,8,1,7,0,56
16519,57,22,5,0,17,8,25,4,46
24620,33,12,0,0,2,0,3,0,94
67386,49,13,0,6,1,2,9,2,109
62762,51,4,3,0,7,2,3,0,36
27103,41,9,2,1,2,0,3,0,109
65980,49,13,3,0,12,2,13,1,49
17841,37,17,0,1,2,0,2,1,112
16074,51,19,7,0,4,3,9,0,104
41915,35,5,0,1,0,0,2,0,64
8633,73,13,1,1,0,0,2,0,104
51350,47,20,1,2,5,1,3,1,81
11455,52,21,2,0,0,1,5,2,52
25960,61,12,0,0,4,0,18,0,114
5910,41,12,2,0,4,0,3,0,87
13307,19,18,0,0,0,3,2,0,49
23479,35,23,1,1,9,1,11,0,41
57649,44,17,2,0,1,0,8,0,38
69283,47,22,3,1,5,1,6,1,119
41642,53,10,9,1,0,0,5,5,86
54894,18,2,0,0,2,2,0,0,157
23348,17,3,1,2,0,0,1,1,60
4818,74,25,8,0,8,3,18,1,65
23168,31,7,0,0,0,0,1,0,113
75731,62,4,0,5,0,0,0,1,109
56430,39,5,3,0,0,1,5,0,119
16926,33,3,0,3,0,0,0,0,141
70354,19,2,0,1,0,0,2,0,54
46402,61,14,3,1,2,2,6,1,98
70220,28,18,1,1,4,0,5,0,85
32368,22,12,1,0,0,0,4,0,52
22453,37,8,0,2,0,0,6,0,70
72190,69,18,2,0,5,2,11,1,53
41456,17,9,0,3,0,0,1,6,82
37856,47,15,3,0,4,4,8,2,89
36366,35,11,1,0,3,0,4,0,68
40814,40,10,0,0,0,1,0,0,81
70742,34,10,0,5,1,0,2,0,104
32733,23,2,0,1,0,1,0,1,42
15867,36,11,1,0,3,1,3,0,73
66155,7,3,1,1,0,0,0,0,32
63800,36,9,0,0,0,1,5,0,77
48513,31,5,1,0,2,1,3,0,54
62239,12,2,0,0,0,1,5,0,49
57888,14,9,3,1,1,1,2,0,69
19766,18,6,1,1,1,2,3,0,116
75251,28,2,0,4,2,0,5,0,82
49690,18,4,1,0,0,0,1,0,68
64672,7,4,0,1,0,0,2,0,28
34163,21,7,0,0,0,0,3,1,85
50989,14,6,0,1,0,0,2,0,83
45184,15,12,0,0,2,1,6,0,54
74336,18,2,0,3,0,1,1,1,56
57712,25,21,0,1,0,1,1,0,55
55238,24,3,4,1,0,0,1,0,70
18149,25,7,0,1,0,0,2,0,60
46348,27,5,1,0,0,0,0,0,63
60997,11,2,0,1,0,0,1,0,46
1290,12,1,1,0,0,0,0,0,22
64386,1,0,0,0,0,0,0,0,0
50704,3,0,0,0,1,0,0,0,3
45187,1,0,0,0,0,0,0,0,0
59792,11,0,0,0,0,0,0,1,31
19889,0,0,0,0,0,0,0,0,1
55538,5,2,0,1,0,0,0,0,25
74706,1,0,0,1,0,0,1,0,9
30136,5,1,0,1,0,1,0,0,14
31739,4,1,0,0,0,0,0,0,11
67249,4,1,0,0,0,0,0,0,9
36344,0,3,0,0,0,0,0,0,2
18074,0,0,0,0,0,0,0,0,1
9573,8,2,0,0,0,0,0,0,20
8065,4,0,0,0,0,0,0,0,0
42843,1,0,1,0,0,0,3,0,13
41580,3,0,0,1,1,0,0,0,4
27428,9,2,0,0,0,0,0,0,54
17315,9,1,0,0,0,0,0,0,19
30121,0,0,0,0,0,0,0,0,1
32269,21,4,2,0,1,0,2,0,39
52243,6,3,0,0,1,1,0,0,18
28288,1,2,0,0,0,0,0,0,16
59359,6,4,0,0,0,0,0,0,9
54596,1,0,0,0,0,0,0,0,0
47414,8,1,0,0,1,0,0,0,13
32231,6,2,0,0,0,0,0,0,15
9955,1,0,1,1,0,0,0,0,53
50546,12,0,0,0,1,1,0,0,8
50798,9,3,1,0,1,0,2,0,31
28632,3,0,0,0,0,0,0,1,13
10650,4,4,0,0,0,1,0,0,17
63305,15,1,0,1,0,0,0,1,41
62406,5,0,0,0,0,0,0,0,16
53385,24,1,0,0,1,0,0,0,30
36821,23,2,0,0,1,0,0,0,51
42110,8,4,0,1,0,0,0,0,30
54227,11,4,1,0,3,1,1,1,17
47366,20,7,0,1,0,1,5,0,45
65264,16,6,0,0,3,0,1,0,29
18503,1,0,1,0,0,1,0,0,17
1301,3,1,0,2,0,0,0,0,17
76277,9,2,1,0,1,1,5,0,5
21359,12,2,0,0,1,0,0,0,37
38346,16,3,0,2,0,2,1,0,57
31863,1,0,0,0,0,0,0,0,5
56995,13,6,1,1,0,1,3,0,101
14802,2,1,1,0,3,1,0,0,7
6203,9,4,0,0,1,0,1,0,36
53929,10,0,0,0,1,0,0,1,32
45105,15,1,1,1,0,0,0,0,27
13332,22,3,0,1,0,0,3,0,32
599,2,0,0,1,0,0,0,0,46
46926,20,0,0,0,2,1,0,0,30
20804,22,7,0,0,3,0,0,2,78
7992,38,22,0,0,7,3,9,0,35
40494,11,1,0,0,0,1,0,0,16
72926,3,0,0,0,0,0,0,0,5
29876,4,1,0,0,0,0,1,0,25
30468,8,0,0,0,0,0,0,0,11
69843,27,12,1,0,1,0,1,2,37
50405,13,1,0,1,1,0,1,0,41
4702,20,13,2,0,6,0,3,0,35
9143,10,0,0,1,0,0,0,0,21
6274,14,9,4,0,4,3,4,0,26
19040,11,5,0,0,2,1,1,1,8
41932,3,2,0,0,0,0,1,0,12
4648,12,1,0,0,1,0,0,1,31
38494,17,7,0,3,1,0,4,0,70
48545,8,3,0,0,1,0,0,0,30
62789,17,2,0,1,0,0,2,0,36
55997,4,2,0,0,0,0,0,0,7
25096,21,7,1,0,1,0,1,0,49
63472,22,3,0,1,0,0,0,0,44
32556,18,5,2,1,1,3,5,0,57
69696,20,6,1,0,2,0,1,0,46
4137,19,5,2,0,5,1,2,0,25
74777,7,1,0,0,0,0,1,1,0
57693,20,9,1,0,3,0,7,1,84
58789,3,0,0,0,0,0,0,0,3
81,1,0,0,0,0,0,0,0,7
28028,20,10,0,0,3,0,2,0,26
54393,40,8,1,2,2,0,3,0,37
52405,32,9,0,0,0,0,1,0,49
65561,13,0,0,0,0,0,0,0,24
13568,17,3,1,0,0,0,2,0,45
39907,13,0,0,0,0,0,0,1,18
34073,5,0,0,0,0,1,0,1,6
69767,2,0,1,0,0,0,1,0,18
2321,28,13,2,0,1,1,10,0,13
52447,7,5,1,0,2,4,3,0,5
33965,4,0,0,0,0,0,0,0,5
48561,27,9,2,1,6,2,4,2,25
35056,30,8,1,0,2,3,4,0,41
36071,10,6,0,0,0,0,0,0,16
48056,11,1,0,0,1,0,4,0,23
3199,12,0,0,0,1,0,4,0,5
17550,9,4,3,0,0,0,1,0,18
28657,16,2,0,0,3,0,4,2,13
20067,23,5,2,0,0,0,2,1,51
11848,28,8,4,0,0,0,4,2,79
68304,4,2,0,0,0,1,0,0,15
3648,19,3,0,1,1,0,1,0,36
49988,15,0,0,0,1,0,0,4,32
14858,25,3,0,0,0,0,4,0,43
50830,11,10,0,0,9,1,1,0,31
36548,21,9,6,1,3,3,15,2,16
68251,3,0,0,0,0,0,1,0,7
5112,16,6,0,0,1,2,4,1,11
898,25,1,0,1,3,0,1,0,38
36676,21,4,0,0,0,0,0,0,51
61489,19,7,0,0,1,1,2,0,32
39927,30,14,0,0,1,1,9,0,30
66514,43,11,0,0,0,1,2,1,32
24033,6,0,0,0,0,0,0,0,7
34721,16,4,1,0,1,0,5,0,57
12347,15,4,2,0,1,0,1,1,30
74138,18,4,0,0,2,1,4,0,36
33269,14,7,0,1,3,1,4,0,37
73439,16,2,0,1,0,0,0,0,44
889,21,5,3,0,1,0,0,1,4
64335,36,9,1,0,0,0,3,0,75
31204,24,10,9,0,4,8,8,1,19
38874,17,10,5,0,4,1,5,2,23
9819,17,3,0,0,2,0,0,0,40
67213,20,3,2,1,1,0,1,1,75
9733,16,10,2,0,4,4,7,3,18
43336,13,1,0,0,0,0,0,0,19
10113,7,4,0,0,2,1,1,0,15
16356,22,5,6,0,6,1,3,2,26
20220,21,3,1,1,1,2,3,0,19
72136,6,5,1,0,1,0,1,0,11
9822,36,5,0,0,0,1,5,0,50
11403,18,3,0,0,0,0,1,0,21
49041,17,3,0,0,0,1,2,0,31
51977,18,6,1,2,2,0,10,0,27
45917,34,9,2,1,0,0,0,4,50
45041,36,7,0,1,4,1,3,0,58
11842,7,1,0,0,0,0,1,0,11
32935,6,2,0,0,0,0,0,0,11
9402,21,13,4,0,2,2,3,0,17
64942,6,6,0,4,1,0,0,0,54
42739,13,4,0,2,0,0,2,0,30
41427,23,7,1,1,4,3,1,1,48
74776,19,4,0,1,0,0,1,0,67
19793,15,4,0,0,1,0,0,4,7
28038,25,12,3,0,3,4,3,0,11
53554,10,5,0,0,2,2,1,0,20
76296,14,9,1,1,1,1,2,1,65
69903,31,6,1,0,2,0,5,0,30
12216,21,6,2,1,2,1,2,0,64
4278,17,1,2,0,0,1,4,4,42
53447,13,8,0,1,1,0,4,0,33
12382,8,8,2,0,8,4,3,3,3
4608,5,7,0,0,4,0,6,0,5
43882,16,2,1,0,4,0,3,0,4
777,10,1,0,0,0,0,0,0,9
29682,15,3,0,1,0,0,0,0,21
42212,26,15,4,1,9,1,5,2,18
33879,6,9,13,0,11,6,7,6,0
12240,15,5,0,0,0,0,1,0,32
23007,32,14,1,0,5,0,5,0,7
25514,34,22,0,0,1,0,6,1,35
20581,3,2,2,0,1,0,0,0,3
58320,30,16,0,0,0,0,4,1,27
13068,10,3,2,0,2,1,0,1,4
44687,12,5,0,0,0,0,1,0,21
54687,26,15,1,0,4,0,2,4,39
28590,13,2,0,0,0,0,1,1,26
23707,17,2,3,0,0,1,0,1,13
2410,10,2,1,0,0,0,0,0,12
38636,9,1,0,0,0,1,1,0,8
24886,12,3,1,0,1,0,1,0,11
50382,28,7,1,0,0,0,1,3,35
12963,50,17,3,0,4,3,10,0,41
75141,1,2,0,0,0,0,2,1,10
10856,27,5,1,0,0,0,0,0,36
23749,35,6,0,1,0,0,1,0,45
74412,8,8,10,0,8,7,3,8,1
31688,7,6,0,0,1,0,2,0,9
17939,14,8,0,0,1,1,0,0,8
47,46,4,0,0,0,0,2,0,39
27304,24,17,1,0,6,0,3,5,28
63734,14,1,2,0,2,2,2,0,30
17570,9,6,0,0,0,0,0,0,14
39374,39,11,0,0,1,0,2,0,24
74247,6,5,1,0,1,1,3,0,1
70254,6,0,1,1,3,0,0,0,29
21780,29,17,0,0,5,0,6,4,3
6140,17,4,0,0,6,1,5,0,25
51567,30,7,1,0,3,1,3,0,30
16222,12,5,4,0,3,0,5,0,16
21754,26,12,2,0,4,1,6,1,15
6246,24,10,1,0,1,0,0,0,41
52561,24,14,0,0,0,0,3,0,26
69988,21,8,0,0,2,0,1,1,19
67490,5,0,1,0,1,0,0,0,1
44909,19,3,2,0,1,0,2,0,14
42951,22,5,2,0,3,3,5,0,16
26007,8,3,0,0,0,0,1,0,11
71714,10,1,2,1,0,0,0,0,8
60506,36,23,0,0,4,0,9,0,25
9459,11,2,1,0,1,0,1,0,18
26958,7,1,1,0,0,0,0,0,6
56605,65,19,2,0,6,1,8,0,53
33832,21,8,4,0,2,4,7,0,25
32070,3,1,1,0,0,0,0,0,12
72024,9,3,2,0,0,2,14,0,8
59613,35,3,0,0,0,0,3,0,46
65585,24,16,0,0,1,0,7,0,32
54601,41,9,0,0,0,0,8,0,62
16405,9,0,0,0,0,0,1,0,4
42278,52,9,1,0,3,1,2,0,41
25704,25,6,0,0,1,1,4,0,27
56383,4,1,0,0,0,0,1,0,11
54343,32,2,4,0,2,0,3,1,40
2931,22,15,0,0,2,0,4,0,6
69667,13,3,0,0,0,0,0,1,12
17226,24,5,0,0,2,1,3,0,30
51160,6,3,0,0,0,0,0,0,14
11876,10,0,0,0,0,0,0,0,4
24275,19,9,2,0,3,1,9,0,15
64320,28,3,0,1,1,0,1,0,27
44974,15,10,0,0,5,6,7,3,24
52805,14,5,0,0,0,0,1,1,19
45217,33,17,5,3,5,3,7,1,31
1974,7,5,20,0,1,1,4,4,1
51388,20,10,0,0,0,2,4,0,20
66570,25,6,0,0,2,1,1,0,10
39677,35,10,1,0,0,0,1,1,19
58477,2,3,0,0,0,0,1,0,1
36890,22,7,0,0,0,0,2,0,41
11210,11,7,1,0,2,1,4,0,1
6951,3,2,0,0,0,0,0,0,2
48246,1,0,0,0,0,0,0,0,4
17847,21,4,2,0,5,1,6,0,14
54835,10,5,1,0,2,1,1,0,9
11881,25,7,0,0,2,0,2,0,25
2934,24,12,0,0,0,0,0,0,29
31073,43,10,2,0,3,0,10,4,31
4578,24,11,0,0,0,0,5,0,37
54184,4,3,0,0,0,1,0,0,1
9215,26,8,0,0,0,0,5,0,21
74496,9,0,0,0,0,0,0,0,4
55153,15,6,0,0,3,0,2,1,30
32444,7,0,1,0,0,0,1,0,0
39000,15,24,1,0,0,2,7,0,4
11732,9,12,12,0,10,6,9,7,1
40883,10,2,0,0,0,0,0,0,12
33581,30,4,0,0,1,0,2,1,25
9797,15,5,0,0,3,1,1,0,19
42755,17,8,1,1,0,0,3,0,22
30345,15,6,1,0,6,0,4,2,4
12682,29,16,1,0,9,1,3,1,37
57875,24,5,1,4,4,2,4,0,21
49275,29,10,0,1,3,0,6,1,11
12818,22,14,2,0,1,2,2,1,23
62729,21,16,1,0,0,0,6,1,5
47514,39,21,1,0,6,6,13,0,30
62235,21,6,0,0,2,1,1,0,46
58420,14,13,0,0,0,0,2,0,20
59742,21,4,4,0,1,2,3,1,15
68469,11,6,2,0,1,0,4,0,7
40756,37,16,0,0,0,1,3,1,11
