ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
12776,0,1,1,2,3,8,5,2,3,0,0
9254,0,0,0,0,7,21,0,5,4,0,0
7068,0,0,0,0,1,10,0,1,1,0,0
32878,0,0,0,0,0,14,0,0,0,0,0
19547,0,0,0,0,1,45,0,0,0,0,0
14421,0,0,0,0,0,3,0,0,1,0,0
27623,1,2,0,0,3,12,0,4,4,0,0
7699,0,0,0,0,1,2,0,0,1,0,0
25460,0,1,0,1,0,17,0,0,3,6,0
16249,0,2,1,4,4,28,5,1,3,0,0
29502,0,1,0,1,3,10,0,5,3,0,0
32624,0,0,0,0,0,30,0,0,5,0,0
21580,0,0,0,0,3,37,0,12,1,0,0
14735,0,2,6,4,4,23,5,3,7,0,0
2501,0,0,0,0,0,19,0,0,0,0,4
13320,0,1,0,2,9,23,4,7,8,0,0
18033,0,1,0,0,0,14,0,0,0,0,0
26560,0,1,0,0,5,50,0,6,8,0,0
32270,0,0,0,2,0,20,0,0,0,0,0
6886,0,0,0,0,9,29,0,10,12,1,0
12488,0,3,0,2,1,5,3,1,4,0,0
12533,0,8,1,4,6,18,4,4,8,2,0
16005,0,7,6,4,3,31,6,3,9,1,0
5337,0,0,0,0,6,20,0,4,9,0,0
14210,0,0,0,0,0,4,0,0,0,0,0
5037,0,0,0,0,8,15,0,10,7,0,0
26431,0,2,0,2,2,12,0,0,3,2,0
32601,0,0,0,0,0,8,0,0,0,0,0
28397,0,0,0,0,1,17,0,1,3,0,0
14205,0,0,0,0,0,4,0,0,0,0,0
5720,0,0,0,0,6,24,0,6,3,0,0
31158,0,0,0,0,0,17,0,0,2,0,0
6376,0,0,0,0,3,12,0,5,5,0,0
32837,0,0,0,0,0,18,0,0,0,0,0
30937,0,0,0,0,0,20,0,0,5,0,0
30377,0,0,0,0,0,16,0,0,0,0,0
10618,0,0,0,1,4,3,2,2,4,1,0
9334,0,0,0,0,0,7,0,0,0,0,0
5502,0,0,0,0,5,18,0,6,5,0,0
21016,0,0,0,0,1,12,0,0,0,0,0
12930,0,0,0,0,0,1,0,0,0,0,0
14037,0,0,0,1,1,12,0,0,0,0,0
6513,0,0,0,0,9,32,0,12,9,0,0
7719,0,0,0,0,0,1,0,0,0,0,0
5759,0,0,0,0,1,4,0,2,3,0,0
24160,0,0,1,4,0,20,1,0,1,0,0
23386,0,0,0,6,0,22,0,0,2,3,0
3245,0,0,0,0,4,8,0,4,4,0,0
3068,0,0,0,0,7,18,0,5,7,0,0
2895,0,0,0,0,12,38,0,10,13,0,0
12965,0,0,0,0,0,8,0,0,0,0,0
3496,0,0,0,0,9,10,0,9,3,0,0
9338,0,0,0,0,0,1,0,0,0,0,0
26222,0,0,0,1,0,30,1,0,2,6,0
3085,0,0,0,0,4,15,0,6,7,0,0
21583,0,0,0,0,3,21,0,7,0,0,0
8248,0,0,0,0,7,18,0,6,7,0,0
7000,0,0,0,0,4,18,0,5,5,0,0
24395,0,0,0,2,0,5,1,0,0,3,0
9732,0,0,0,0,0,3,0,0,1,0,0
21424,0,0,0,0,1,20,0,4,0,0,0
21549,0,0,0,0,2,13,0,4,1,0,0
2808,0,0,0,0,1,44,0,0,0,0,0
26608,0,0,2,4,5,43,0,9,4,0,0
27772,1,3,0,0,7,33,0,9,6,0,0
10717,0,2,0,3,5,11,3,3,7,0,0
19261,0,0,0,0,0,48,0,21,4,0,0
12816,0,2,0,2,4,19,5,4,3,0,0
10625,0,2,0,4,7,27,3,8,7,0,0
7401,0,0,0,0,4,23,0,5,5,0,0
10315,0,4,0,3,8,18,5,11,6,0,0
15931,0,0,0,2,7,8,6,6,11,1,0
12402,0,3,0,1,9,14,4,7,11,0,0
21588,0,0,0,0,2,20,0,5,1,0,0
5778,0,0,0,0,0,1,0,0,0,0,0
9851,0,5,0,3,2,18,4,3,4,0,0
22494,0,0,0,0,4,36,0,15,0,0,0
29749,0,0,1,1,3,27,0,6,2,0,0
1449,1,3,0,0,0,38,0,0,1,0,0
32148,0,0,0,0,0,21,0,0,2,0,0
8279,0,0,0,0,2,1,0,2,2,0,0
8518,0,0,0,0,7,36,0,9,8,0,0
9864,0,6,2,4,11,25,11,5,6,0,0
3015,0,0,0,0,5,18,0,7,6,0,0
30223,0,0,0,0,0,31,0,0,0,0,0
6516,0,0,0,0,5,9,0,4,2,0,0
20099,0,0,0,0,2,21,0,9,0,0,0
6762,0,0,0,0,6,22,0,8,8,0,0
28736,0,1,0,3,8,35,0,11,5,0,0
20700,0,0,0,0,1,4,0,2,0,0,0
14582,0,5,0,1,9,13,1,9,7,0,0
28724,0,1,1,2,4,18,0,7,6,0,0
28618,0,0,0,1,3,7,0,4,0,0,0
20696,0,0,0,0,3,29,0,7,2,0,0
20002,0,0,0,0,0,5,0,2,0,0,0
7438,0,0,0,0,9,16,0,12,8,0,0
20456,0,0,0,0,4,24,0,8,0,0,0
21469,0,0,0,0,2,35,0,12,0,0,0
22315,0,0,0,0,5,30,0,16,0,0,0
3153,0,0,0,0,7,5,0,7,5,0,0
21950,0,0,0,0,2,15,0,5,0,0,0
21454,0,0,0,0,1,8,0,1,0,0,0
7133,0,0,0,0,10,17,0,6,6,0,0
21460,0,0,0,0,2,11,0,2,0,0,0
1229,0,0,0,0,0,1,0,0,0,0,0
1002,0,0,0,0,0,1,0,0,0,0,0
957,0,0,0,0,0,1,0,0,0,0,0
2434,0,0,0,0,0,1,0,0,0,0,0
32408,0,0,0,0,0,3,0,0,0,0,0
32405,0,0,0,0,0,7,0,0,0,0,0
2295,0,1,0,0,0,1,0,0,0,0,0
32958,0,0,0,0,0,28,0,0,1,0,0
32547,0,0,0,0,0,9,0,0,0,0,0
962,0,0,0,0,0,1,0,0,0,0,0
14036,0,0,0,1,1,4,0,0,1,0,0
3165,0,0,0,0,0,8,0,0,1,0,0
26923,0,0,0,0,3,33,0,0,4,0,0
26767,0,0,0,0,1,19,0,1,1,0,0
3883,0,0,0,0,1,4,0,1,2,0,0
3138,0,0,0,0,0,16,0,3,2,0,0
302,2,2,0,0,0,7,0,0,2,0,0
14676,0,0,0,1,0,20,1,0,2,0,0
26694,0,0,0,0,0,3,0,0,1,0,0
26792,0,0,0,0,0,8,0,0,2,0,0
3656,0,0,0,0,0,3,0,1,1,0,0
9988,0,0,1,0,0,7,0,0,1,0,0
23128,0,2,0,2,0,26,1,0,6,8,0
3503,0,0,0,0,5,12,0,8,8,0,0
23081,0,0,0,2,0,16,0,0,3,0,0
217,0,2,0,1,0,8,0,0,2,0,0
26789,0,0,0,0,0,4,0,0,1,0,0
