ID,azure,aqua,orange,beige,green,antiquewhite,bisque,blue,pink,blanchedalmond,black
1138,0,0.08511,0,0,0,1,0,0,0.06383,0,0
8361,0,0,0,0,0.16327,1,0,0.10204,0.12245,0,0
1634,0,0.12727,0.05455,0,0.01818,1,0,0,0,0,0.05455
24072,0,0,0,0.27273,0,1,0.04545,0,0.04545,0.27273,0
19441,0,0,0,0,0,1,0,0,0,0,0
11246,0,0.21739,0,0.08696,0.21739,1,0.26087,0,0.08696,0,0
27068,0,0,0,0,0.03636,1,0,0.03636,0,0,0
29599,0,0.02128,0,0,0.02128,1,0,0.10638,0.08511,0,0
23260,0,0,0,0.39286,0.07143,1,0,0,0.28571,0.35714,0
1213,0,0.14286,0,0.10204,0,1,0,0,0.12245,0,0
30834,0,0.11765,0.05882,0,0,1,0,0,0.05882,0,0.01961
14925,0,0.13889,0.02778,0.08333,0.02778,1,0.05556,0,0.11111,0,0
15048,0,0.01852,0.07407,0.03704,0.03704,1,0.01852,0,0.01852,0,0
23287,0,0,0,0.22581,0.06452,1,0,0,0.12903,0.12903,0
24553,0,0,0,0.27273,0,1,0,0,0.09091,0.13636,0
22301,0,0,0,0,0,1,0,0,0,0,0
17809,0.09804,0.15686,0,0,0,1,0,0,0,0,0
11225,0,0.05556,0,0.22222,0.27778,1,0.22222,0.05556,0.27778,0,0
23350,0,0,0,0.36,0.16,1,0,0,0.36,0.6,0
1187,0,0.26471,0,0.14706,0,1,0,0,0.11765,0,0
17952,0.08621,0.15517,0,0,0,1,0,0,0,0,0
27502,0,0,0,0,0,1,0,0.08333,0,0,0
23475,0,0,0,0.58333,0.08333,1,0,0,0,0.16667,0
27585,0,0,0,0,0,1,0,0.02857,0,0,0
17883,0.22222,0.13889,0,0,0,1,0,0,0,0,0
17276,0.03704,0.11111,0,0,0,1,0,0,0,0,0
4051,0,0,0,0,0.06818,1,0,0.09091,0.13636,0,0
14964,0,0.04167,0.04167,0.08333,0.04167,1,0.04167,0,0.04167,0,0
29965,0,0.10345,0,0,0,1,0,0,0,0,0
24155,0,0,0.04,0.24,0,1,0.08,0,0.16,0.16,0
29386,0,0,0,0,0.02564,1,0,0.02564,0.15385,0,0
14987,0,0.33333,0.16667,0.25,0.08333,1,0.20833,0,0.20833,0,0
21782,0,0,0,0,0,1,0,0,0,0,0
16646,0,0.02041,0,0.10204,0,1,0,0,0.02041,0,0
18092,0.07843,0.09804,0,0,0,1,0,0,0,0,0
24976,0,0,0,0.15152,0,1,0,0,0.06061,0.12121,0
20156,0,0,0,0,0,1,0,0,0,0,0
18086,0.3,0.15,0.025,0,0,1,0,0,0,0,0
32683,0,0,0,0,0,1,0,0,0,0,0
1603,0,0,0.2,0,0,1,0,0,0,0,0.23333
20257,0,0,0,0,0,1,0,0,0,0,0
14969,0,0.11364,0,0,0,1,0.09091,0,0.04545,0,0
20847,0,0,0,0,0,1,0,0,0,0,0
27114,0.05556,0,0,0,0,1,0,0.05556,0.16667,0,0
2735,0,0.04545,0,0,0,1,0,0,0,0,0
25282,0,0,0,0.04167,0,1,0,0,0.08333,0.20833,0
27155,0,0,0,0,0,1,0,0.04348,0,0.04348,0
14877,0,0,0.08696,0.08696,0.08696,1,0.17391,0,0.08696,0,0
22080,0,0,0,0,0,1,0,0,0,0,0
23743,0,0,0,0.1,0,1,0.05,0,0.3,0.35,0
4491,0,0,0,0,0.125,1,0,0.125,0.16667,0,0
19166,0,0,0,0,0,1,0,0,0,0,0
4105,0,0,0,0,0.05357,1,0,0.08929,0.05357,0,0
31955,0,0,0,0,0,1,0,0,0.13158,0,0
27205,0,0,0,0,0,1,0,0.05,0.1,0,0
25344,0,0,0,0.06667,0,1,0,0,0.03333,0.13333,0
2698,0,0.04,0,0,0,1,0,0,0,0,0
16936,0.125,0.25,0,0,0,1,0,0,0,0,0
23607,0,0,0,0.13043,0,1,0,0,0.13043,0.08696,0
28653,0,0,0,0,0,1,0,0,0,0,0
16198,0,0.30769,0,0,0,1,0.07692,0,0,0.07692,0
413,0.2,0.2,0,0.2,0,1,0,0,0.2,0,0
19857,0,0,0,0,0,1,0,0,0,0,0
32597,0,0,0,0,0,1,0,0,0,0,0
32792,0,0,0,0,0,1,0,0,0,0,0
30437,0,0,0,0,0,1,0,0,0,0,0
32157,0,0,0,0,0,1,0,0,0,0,0
19233,0,0,0,0,0,1,0,0,0,0,0
24728,0,0,0,0,0,1,0,0,0,0,0
1412,0,0,0,0,0,1,0,0,0,0,0
30228,0,0,0,0,0,1,0,0,0,0,0
32790,0,0,0,0,0,1,0,0,0,0,0
1307,0,0,0,0,0,1,0,0,0,0,0
32732,0,0,0,0,0,1,0,0,0,0,0
957,0,0,0,0,0,1,0,0,0,0,0
28680,0,0,0,0,0,1,0,0,0.10526,0,0
2543,0,0.02778,0.02778,0,0,1,0,0,0,0,0
16911,0,0,0,0.07143,0,1,0.07143,0,0,0,0
16604,0,0.06667,0,0,0,1,0,0,0,0,0
17308,0.12,0.2,0,0,0,1,0,0,0,0,0
26836,0,0,0,0,0,1,0,0,0.2,0,0
1303,0,0,0,0.1,0,1,0,0,0.1,0,0
22854,0,0,0,0,0,1,0,0,0,0,0
26226,0,0.09091,0,0,0,1,0,0,0.27273,0,0
8914,0,0,0,0,0,1,0,0,0,0,0
25361,0,0,0,0.125,0,1,0,0,0.25,0.25,0
20138,0,0,0,0,0,1,0,0,0,0,0
2444,0,0.02941,0,0,0,1,0,0,0,0,0
20239,0,0,0,0,0,1,0,0,0,0,0
15138,0,0,0,0.2,0.1,1,0.1,0,0,0,0
22182,0,0,0,0,0,1,0,0,0,0,0
17866,0.125,0.1875,0,0,0,1,0,0,0,0,0
2566,0,1,0,0,0,1,0,0,0,0,0
30618,0,0,0,0,0,1,0,0,0,0,0
2648,0,0.04545,0.31818,0,0,1,0,0,0,0,0.09091
12930,0,0,0,0,0,1,0,0,0,0,0
24733,0,0,0,0.66667,0,1,0,0,0.16667,0.5,0
1977,0,0,0,0,0,1,0,0,0,0,0
16151,0,0,0,0,0,1,0.11111,0,0,0,0
16601,0,0,0,0,0,1,0,0,0.1,0,0
7738,0,0,0,0,0,1,0,0,0,0,0
20220,0,0,0,0,0,1,0,0,0,0,0
32782,0,0,0,0,0,1,0,0,0,0,0
24282,0,0,0,0,0,1,0,0,0,0,0
28068,0,0,0,0,0,1,0,0,0,0,0
32388,0,0,0,0,0,1,0,0,0,0,0
17957,0,0.11765,0,0,0,1,0,0,0,0,0
24197,0,0,0,0.26316,0,1,0,0,0.15789,0.26316,0
13423,0,0,0,0,0.1,1,0,0,0,0,0
17680,0,0,0,0,0,1,0,0,0,0,0
26174,0,0,0,0,0,1,0,0,0,0,0
24328,0,0,0,0.66667,0.33333,1,0,0,0,0.5,0
898,0,0.22222,0,0,0,1,0,0,0,0,0
1325,0,0.06667,0.33333,0.2,0.06667,1,0.06667,0,0.06667,0,0
25125,0,0,0,0.25,0,1,0,0,0.125,0.125,0
30203,0,0,0,0,0,1,0,0,0,0,0
2803,0,0,0,0,0,1,0,0,0,0,0.125
1252,0,0.125,0,0,0,1,0,0,0.0625,0,0
16735,0,0,0,0,0,1,0,0,0,0,0
21053,0,0,0,0,0,1,0,0,0,0,0
1332,0,0,0,0,0,1,0,0,0.14286,0,0
24968,0,0,0,0.30769,0,1,0,0,0.15385,0.07692,0
30198,0,0,0,0,0,1,0,0,0,0,0
1035,0,0.125,0,0,0,1,0,0,0,0,0
22965,0,0,0,0,0,1,0,0,0.2,0,0
