ID,Ball1,Ball2
275271,"{32770, 378888, 366613, 389144, 180251, 299039, 337958, 28715, 325677, 110650, 4159, 368719, 393300, 344152, 391257, 28762, 170073, 344164, 280679, 67689, 239721, 260206, 102522, 2171, 122, 69755, 147586, 336008, 120969, 319626, 395400, 204943, 184464, 303251, 180378, 34995, 370880, 374982, 139470, 342227, 80084, 94426, 131290, 145642, 411884, 76015, 16629, 55548, 278785, 176386, 342275, 352515, 295173, 121094, 4366, 129294, 170262, 299289, 26915, 157989, 96551, 39212, 270660, 37196, 26976, 41312, 170338, 229731, 278881, 262505, 295285, 407927, 227710, 49542, 248198, 324002, 252323, 121257, 20908, 96686, 121271, 403916, 299477, 31195, 395739, 135645, 186886, 10762, 178702, 59922, 12825, 170522, 100891, 311846, 4648, 227887, 215600, 78434, 109161, 270953, 119403, 281195, 416363, 53877, 299684, 203435, 6835, 275134, 168642, 322246, 152264, 277201, 244441, 332508, 137962, 84715, 410347, 92916, 373493, 152311, 117499, 285435, 4866, 361231, 221968, 113427, 299802, 281383, 64318, 92991, 66370, 123716, 375624, 379724, 37735, 220016, 310164, 107418, 19357, 252832, 316323, 292859, 248754, 246711, 379837, 238530, 3012, 342984, 84937, 256969, 324553, 189394, 23511, 338906, 338907, 197603, 357348, 162789, 224237, 277486, 134136, 17404, 314368, 338947, 310283, 119822, 211983, 214032, 216088, 220184, 187422, 152620, 349231, 44082, 216121, 400444, 246851, 5189, 388167, 162894, 187471, 64604, 128098, 48234, 140394, 27762, 388221, 56451, 31878, 121994, 242827, 19597, 294031, 392335, 289960, 349356, 104444, 404675, 255175, 42199, 292067, 187620, 380135, 224491, 44274, 191737, 165121, 361730, 353541, 228634, 40226, 247092, 275764, 314677, 89407, 181576, 279883, 281933, 64848, 134481, 359763, 95575, 101723, 56686, 28017, 277877, 306551, 314743, 46466, 249221, 19846, 243093, 200086, 107935, 353704, 118188, 290225, 193978, 236997, 163272, 87502, 159185, 337361, 130522, 30176, 60900, 239078, 341482, 400889, 288254, 179725, 288286, 298532, 200230, 32296, 48684, 167481, 183888, 265817, 63069, 312928, 259685, 280171, 407147, 210542, 40565, 284287, 323205, 398981, 255633, 257696, 235173, 403137, 372428, 12003, 325351, 14060, 120561, 294651, 128768, 208646, 304905, 188176, 44817, 177943, 388902, 366376, 83755, 104241, 128826, 370493, 294719, 229205, 382809, 167774, 292710, 104295, 388966, 233327, 364401, 329590, 241528, 44924, 407420, 405379, 325508, 128903, 423823, 40848, 403354, 343963, 346017, 85924, 167848, 247726, 79795, 217014, 288695, 190398, 264128, 362433, 264135, 227273, 325578, 6093, 4051, 165846, 321496, 284634, 372706, 40932, 307174, 331750, 243688, 249835, 313333, 43000, 104443, 241660}",
124021,{153185},
315845,"{334394, 299811}",
93555,{86032},
288227,"{59395, 69636, 137225, 163853, 90130, 237588, 120857, 354336, 153638, 370735, 415792, 262207, 161858, 307269, 254029, 243801, 260185, 372828, 51295, 36960, 155745, 20580, 155755, 327794, 247937, 356484, 14469, 370839, 245917, 397472, 20645, 43184, 415923, 280760, 331974, 309448, 340176, 383184, 127204, 311524, 106726, 47336, 73967, 192755, 43253, 59637, 59649, 413958, 213271, 393499, 270665, 92494, 237906, 262486, 313691, 127327, 416097, 246118, 305527, 248183, 321912, 104826, 385403, 389504, 104840, 8586, 197002, 158095, 127386, 381344, 45473, 319915, 305585, 309683, 336308, 209346, 373189, 377294, 272851, 172502, 92643, 37349, 102888, 346600, 100847, 403951, 270855, 250380, 100887, 242202, 221735, 195117, 248380, 53826, 92743, 148041, 277068, 295503, 119376, 397903, 152150, 162399, 232031, 217698, 117353, 123501, 361079, 100987, 291460, 309894, 47751, 43656, 154247, 246408, 189067, 121494, 309912, 271002, 119451, 279206, 207539, 320181, 39608, 320208, 119510, 23261, 387806, 66272, 291555, 328423, 76523, 23283, 193276, 215804, 248574, 297727, 400125, 250632, 164620, 17169, 125716, 13088, 174887, 4906, 97074, 140082, 203577, 27454, 387905, 39749, 324423, 211785, 248649, 174931, 336724, 174944, 346976, 373606, 263016, 74603, 353145, 129918, 164737, 248721, 134053, 224168, 166826, 187306, 375725, 160687, 265135, 312254, 72639, 273347, 74693, 216007, 179145, 111566, 265173, 160726, 420821, 287722, 314346, 261106, 103416, 101370, 175105, 33795, 150542, 367631, 293910, 394267, 140316, 64547, 394288, 52278, 238660, 363594, 175182, 179283, 173144, 316504, 87130, 29789, 78944, 195680, 175210, 54381, 95362, 314500, 29829, 191623, 242836, 349336, 72857, 50332, 175261, 191651, 48292, 421027, 52403, 355507, 36028, 183485, 421063, 9424, 281810, 154839, 265434, 158941, 52456, 89331, 322806, 87294, 269580, 134422, 9500, 46364, 226598, 380223, 62798, 70991, 257364, 339285, 275801, 5470, 212319, 232800, 189813, 87424, 411011, 378245, 64906, 263569, 296342, 282018, 161190, 243120, 40369, 292272, 370111, 249283, 15827, 208353, 273900, 382449, 175612, 302590, 335358, 7696, 181792, 13859, 149034, 286250, 97836, 149039, 417338, 5693, 388669, 388676, 52812, 253516, 317010, 407122, 394847, 85599, 366180, 331373, 130681, 110203, 331394, 212616, 42641, 44699, 327327, 79521, 362150, 194219, 292523, 126643, 161460, 32441, 161465, 169664, 300742, 110281, 231117, 253653, 349911, 392922, 288480, 110309, 253679, 132848, 216835, 245517, 354062, 302869, 417583, 71473, 304946, 96053, 175932, 331586, 124739, 61253, 126798, 53073, 358270, 294790, 94087, 257931, 173979, 337824, 147370, 307114, 184236, 290743, 51142, 155591, 38858, 112586, 378830, 212950, 276449, 126954, 151530, 65533, 206841, 378877}",
147208,"{421892, 129030, 387079, 131079, 327703, 176151, 227355, 407579, 27, 395296, 370733, 284718, 303153, 38967, 364599, 235579, 141376, 249923, 258115, 393285, 272455, 305229, 350285, 8276, 239703, 4190, 28767, 276578, 284772, 32884, 55413, 284792, 366715, 143503, 26774, 315547, 219294, 118944, 209069, 385203, 422068, 207029, 28854, 407739, 399549, 411838, 194755, 254150, 352454, 389326, 217295, 2256, 63700, 401622, 391396, 35048, 291050, 129259, 405751, 422150, 139527, 266508, 30991, 94479, 153876, 358676, 164118, 114967, 377112, 8475, 209203, 383283, 174389, 194869, 28987, 123195, 112961, 201028, 289097, 180555, 282957, 409934, 332112, 227666, 205140, 309590, 297310, 72037, 2408, 272748, 29042, 285042, 258420, 141692, 242046, 248190, 94598, 205190, 180616, 291208, 96651, 108941, 29073, 401811, 223640, 387487, 74145, 123297, 364961, 401829, 262572, 309676, 174510, 246191, 20912, 381365, 70070, 381372, 264638, 188878, 45520, 4562, 227794, 340435, 23002, 217570, 387560, 27120, 240112, 178674, 23031, 96759, 250362, 190970, 57853, 358912, 330246, 207371, 215564, 211469, 250379, 256532, 59929, 272922, 401951, 375329, 281123, 291366, 125479, 285225, 29226, 193067, 197166, 109113, 350783, 363072, 289347, 94792, 141896, 383561, 135756, 178766, 377423, 80468, 361045, 397915, 146018, 361064, 21108, 119418, 334464, 64129, 258690, 387712, 21125, 199302, 107145, 172681, 227977, 37516, 291468, 293516, 2703, 96914, 35479, 49820, 350880, 60065, 35490, 225962, 150187, 687, 68273, 8883, 115384, 4793, 125625, 367295, 420543, 76481, 135873, 223942, 72395, 287440, 156379, 352998, 119528, 70377, 293611, 207600, 310005, 418549, 215800, 396029, 113408, 357121, 400128, 17157, 103175, 6921, 135948, 199442, 54037, 219926, 95005, 410401, 162594, 385833, 254777, 125756, 142140, 391998, 84801, 168770, 324421, 158535, 9032, 262984, 215882, 303944, 6988, 164685, 273235, 52052, 93013, 312151, 176992, 199522, 242531, 166764, 346989, 172910, 201589, 232313, 45946, 281479, 129932, 50064, 412564, 414613, 342937, 181148, 21405, 306078, 220063, 398247, 365480, 70569, 316343, 408505, 144314, 175035, 11200, 242625, 58306, 267201, 279491, 416708, 86982, 351176, 410570, 56269, 162765, 86991, 127956, 154581, 173017, 33759, 50144, 371684, 156645, 222183, 76780, 297964, 365549, 29680, 310257, 318463, 203776, 388096, 279557, 363529, 142348, 72732, 343068, 82977, 422947, 162855, 300071, 326704, 42035, 302143, 328767, 152643, 308291, 85061, 66630, 386116, 334920, 103497, 138317, 402509, 388184, 263259, 58467, 232551, 23660, 259181, 367725, 248947, 369779, 177272, 238713, 351355, 115842, 363655, 48264, 220298, 230540, 3213, 27789, 33933, 15504, 314511, 378000, 412813, 402580, 324757, 316568, 9371, 193693, 322724, 249005, 230575, 273583, 169142, 193718, 226488, 255158, 195772, 242881, 169154, 371907, 140487, 179403, 402635, 277715, 281811, 23766, 117974, 64735, 206048, 156897, 19682, 167139, 226532, 302312, 421101, 5358, 386294, 238842, 122108, 382205, 158975, 277760, 222467, 36102, 85258, 161044, 181526, 13592, 249118, 36128, 421152, 326946, 335139, 50473, 230706, 398645, 3384, 34113, 62786, 73026, 408902, 66901, 322903, 355673, 191834, 159068, 347485, 296287, 58729, 34154, 329067, 245100, 185712, 410993, 64885, 7546, 267647, 21896, 341385, 93578, 15755, 394639, 136604, 398764, 277936, 267697, 140723, 142772, 66999, 169403, 378299, 50622, 134593, 114115, 118213, 370128, 232914, 85467, 40418, 398820, 155109, 280043, 44525, 17907, 9718, 101880, 355833, 382456, 44539, 306683, 60925, 118272, 275974, 7688, 423432, 56844, 187931, 222750, 136740, 138790, 394792, 218665, 132653, 181805, 120372, 278069, 75321, 36411, 253499, 271931, 138816, 5697, 140866, 222784, 224832, 165448, 212552, 220744, 99921, 235092, 243285, 360023, 52824, 325210, 280165, 46700, 20081, 181879, 419447, 192122, 317051, 128638, 161406, 145024, 126593, 192131, 259716, 315012, 20102, 349827, 173710, 401038, 40605, 83620, 200357, 179879, 9906, 235188, 419513, 52930, 138946, 300744, 83658, 411340, 321233, 124628, 175828, 315093, 325334, 81624, 276193, 198372, 44775, 157425, 48882, 415477, 171779, 67332, 317190, 145161, 159501, 366350, 356112, 165653, 218901, 354071, 85784, 415517, 390942, 136997, 282408, 419624, 87851, 200492, 225068, 286507, 376623, 26422, 100151, 169785, 202555, 61247, 75584, 227136, 356162, 100166, 280400, 85841, 309079, 139098, 100189, 212830, 188257, 143208, 26475, 59245, 180077, 253806, 65392, 143216, 204657, 401267, 409466, 173947, 188283, 300925, 69504, 253825, 38793, 343945, 57229, 276369, 8089, 51107, 200612, 6055, 10152, 8112, 305084, 100285, 274368, 180164, 133067, 282578, 49109, 51160, 10208, 61411, 210915, 407524, 190449, 286708, 364535, 147448, 81917}",
376132,"{261637, 142853, 50182, 223750, 173066, 392715, 278540, 397834, 272400, 16914, 47634, 80915, 177684, 175644, 372257, 39458, 99874, 131107, 249903, 231479, 257081, 44608, 14913, 62528, 74819, 95297, 162884, 181825, 184391, 5192, 26701, 262222, 275541, 389205, 346711, 249437, 137832, 11369, 273520, 86130, 176754, 202359, 303744, 218106, 237189, 391303, 90760, 216201, 334988, 86160, 304276, 20635, 222877, 139422, 100000, 176802, 300196, 424100, 165032, 315561, 351402, 26795, 204973, 195765, 381622, 362680, 149183, 244937, 224972, 254670, 354000, 94929, 381648, 325850, 66787, 89827, 92394, 303340, 330478, 293622, 245496, 239353, 45821, 412926, 209153, 96002, 389388, 191759, 383254, 308503, 258840, 423702, 192802, 76579, 195363, 56616, 261427, 407864, 171836, 2376, 166218, 42831, 226640, 347985, 99667, 398168, 84317, 109917, 116581, 85350, 393065, 204152, 62845, 397703, 288141, 49551, 225680, 64914, 222610, 275347, 29080, 386458, 339355, 252834, 75684, 206251, 120750, 140209, 124341, 192438, 378293, 247737, 143807, 169920, 61889, 300486, 185287, 32712, 223180, 321495, 24024, 24027, 214492, 416733, 213472, 237025, 330720, 96228, 288230, 238059, 117748, 414709, 14838, 229881, 267770}",
182278,{254960},
231192,{184009},
373945,"{340483, 60940, 16397, 73743, 527, 129552, 251922, 393747, 217622, 138270, 272416, 72236, 82477, 312364, 220207, 93235, 30772, 197171, 197172, 208438, 313908, 352827, 123965, 378431, 366147, 120901, 404039, 111180, 240205, 11854, 183383, 74840, 241239, 195162, 377947, 46175, 355935, 392805, 65638, 360550, 184424, 256108, 265836, 67182, 148593, 41082, 8830, 123528, 279179, 289932, 157325, 247954, 131223, 137884, 53918, 265887, 312484, 113830, 416423, 8360, 368811, 351917, 257712, 231607, 373943, 304836, 51400, 241353, 250056, 253642, 127180, 66768, 66264, 73433, 62170, 148701, 160989, 217310, 407774, 381153, 231651, 367844, 12521, 141033, 179437, 368365, 214768, 202482, 315123, 380151, 90875, 233726, 301310, 340224, 244994, 74499, 328967, 215816, 380167, 229645, 130322, 405779, 421652, 407317, 158489, 302883, 232745, 242988, 27437, 367916, 132911, 124212, 354102, 9015, 74041, 274241, 379723, 164689, 88917, 149334, 16727, 260438, 364376, 153946, 236891, 415069, 410977, 280418, 264549, 200550, 218472, 57706, 196970, 96621, 362351, 377204, 378231, 122745, 159610, 264059, 290681, 313725, 86910, 171903, 84869, 256902, 290694, 248203, 108429, 143252, 258971, 260508, 272284, 321947, 146340, 134064, 109489, 273842, 419761, 144311, 128952, 69561, 188858, 270264, 150461, 19902, 180159, 212925, 294341, 221129, 65483, 345038, 53199, 96214, 3543, 63449, 194014, 133600, 51173, 134119, 203756, 217069, 23534, 388591, 68593, 417780, 28149, 362491, 413695}",
206519,{11373},
328546,{328546},
194530,{56485},
225149,{226133},
716,"{210186, 327607}",
382724,{388501},
253188,"{65080, 35773, 61031}",
255698,{117382},
318986,{7067},
310799,{214860},
82731,"{408065, 239106, 391682, 264198, 186375, 76809, 196107, 35340, 111630, 372752, 101395, 38935, 45599, 331810, 33316, 244262, 286247, 92200, 298536, 401961, 46125, 404527, 179248, 118834, 136243, 342075, 87102, 129087, 223806, 259659, 101965, 355918, 70739, 64596, 390228, 326233, 116315, 10334, 391267, 60517, 60010, 59500, 128111, 212594, 23157, 211061, 299640, 126074, 91775, 126082, 162435, 23692, 384652, 237716, 179861, 233111, 93338, 84635, 400540, 415902, 390304, 394913, 109220, 293028, 125606, 132775, 169126, 189610, 87723, 274097, 378549, 247998, 278208, 343745, 93891, 102083, 37573, 348359, 99021, 320722, 141533, 15584, 367840, 22756, 419556, 242919, 284914, 382713, 383741, 244990, 423681, 253193, 175370, 386827, 6926, 18705, 384785, 124694, 12574, 358686, 38181, 63272, 20777, 352042, 133420, 152879, 315185, 268595, 88375, 61752, 185146, 73019, 119099, 418621, 19775, 37698, 387914, 304459, 204114, 62291, 150868, 91990, 67927, 290656, 376160, 36715, 181611, 320876, 370027, 177010, 391029, 84857, 317305, 305531, 166780, 328581, 62857, 329620, 46997, 17302, 96663, 419222, 285084, 56737, 9634, 312748, 117683, 168892, 34239, 145352, 269770, 262603, 337354, 212431, 132048, 420819, 42971, 313824, 316384, 8162, 209379, 172007, 417256, 249834, 35308, 62445, 371692, 370672, 275443, 56822, 212472, 114681, 348668, 339455}",
54841,"{156167, 366093, 154637, 137229, 19474, 368160, 191531, 368683, 91697, 277044, 48694, 101432, 193598, 267839, 7754, 91724, 290896, 174673, 302672, 300117, 200792, 178281, 194156, 383597, 14448, 109684, 365687, 37496, 347773, 363141, 196230, 28808, 309899, 325262, 291984, 38054, 170662, 84648, 183466, 284842, 238764, 187571, 314553, 276667, 135357, 301757, 350914, 9924, 198856, 116941, 315085, 109776, 365782, 238811, 150749, 6369, 81640, 8940, 185070, 182000, 396530, 191221, 175870, 295682, 304900, 305926, 242952, 281352, 66827, 194830, 370446, 32017, 117013, 15640, 405277, 329507, 290094, 324914, 367922, 57144, 362307, 241479, 345435, 59230, 42854, 139624, 60265, 13166, 423797, 90499, 183686, 270215, 329609, 369039, 380307, 15263, 366496, 383392, 328105, 337322, 17835, 45487, 136637, 116672, 379843, 13768, 41420, 142803, 163288, 419804, 325085, 359391, 323044, 213482, 1514, 128493, 356335, 361976, 268282, 375291}",
251002,{159187},
11514,"{258499, 337868, 139638}",
280044,"{284003, 368587}",
41297,"{136704, 243715, 157188, 212487, 371723, 270860, 27150, 35344, 19475, 193045, 229401, 232474, 99355, 244764, 392735, 407074, 197157, 192038, 284199, 84010, 18475, 213038, 396334, 332851, 387638, 10295, 242232, 62, 199231, 413247, 342593, 33350, 202823, 333897, 386633, 165965, 199761, 93779, 94292, 314451, 407128, 262234, 388701, 238686, 220767, 365152, 3169, 65633, 149091, 405090, 27749, 93798, 252517, 300648, 395373, 136303, 413807, 214137, 90750, 337023, 244352, 146050, 348292, 295047, 118416, 289424, 292502, 268954, 109216, 72871, 400039, 308908, 369332, 253109, 351926, 121015, 398004, 411319, 290491, 376510, 287937, 91842, 393411, 70859, 34512, 80080, 206033, 98515, 219861, 172246, 241877, 234203, 269021, 337630, 414945, 12515, 231143, 237294, 362223, 64752, 236784, 134898, 332528, 110327, 357111, 223486, 112384, 353029, 23306, 147219, 226070, 168215, 37656, 228632, 112413, 319263, 156454, 75053, 18222, 41778, 108850, 170804, 242997, 130870, 188215, 154936, 197439, 389440, 170820, 211780, 118086, 114503, 62280, 231238, 406346, 40779, 390475, 120654, 342356, 13146, 289626, 406878, 44383, 110433, 146273, 93034, 268651, 352620, 148336, 225136, 423006, 216443, 317821, 128895, 402817, 22402, 104322, 25988, 122755, 135554, 417670, 177544, 21386, 242571, 246666, 181646, 5008, 66960, 407441, 195988, 178582, 385943, 157597, 335773, 258977, 307106, 252835, 384421, 73126, 133543, 182188, 208815, 301488, 295859, 354230, 202168, 385978, 178620, 329662, 41407, 334783, 101318, 93648, 211920, 262608, 157140, 239062, 89047, 128984, 345560, 401878, 277503, 270813, 60384, 33249, 236512, 270308, 370660, 104424, 327144, 255467, 413675, 76270, 39922, 61939, 4086, 243702, 380415}",
259330,"{19968, 59905, 389126, 351239, 146440, 271881, 69130, 302603, 524, 360972, 36371, 298007, 422938, 406043, 289306, 157723, 403998, 402975, 154144, 215589, 247333, 106535, 66044, 62510, 196654, 381488, 413233, 272949, 175670, 367672, 84026, 391228, 250429, 20031, 185922, 69699, 93769, 3660, 296524, 84558, 213070, 4688, 87632, 212049, 27219, 417364, 330837, 62551, 195160, 239705, 86619, 125532, 47197, 189021, 227427, 201316, 41061, 115813, 227939, 85096, 323177, 342118, 46699, 325743, 124529, 256113, 218227, 403062, 342136, 260729, 409722, 212604, 174207, 230016, 222340, 317060, 126600, 419465, 264331, 85133, 107662, 225937, 133266, 359061, 161433, 169626, 272538, 250526, 247969, 46754, 50853, 354984, 178345, 180393, 249516, 339118, 329392, 238773, 393909, 32952, 203448, 404664, 415930, 126141, 79041, 327874, 143046, 315591, 344262, 274635, 245965, 252624, 273105, 280274, 35540, 292052, 143575, 326360, 309977, 262362, 112859, 341719, 62685, 384220, 376543, 109792, 178913, 136935, 177387, 132333, 181487, 366319, 408304, 15602, 46834, 109299, 22261, 297721, 10491, 168703, 371967, 132866, 103172, 247557, 73478, 16138, 186635, 359690, 281357, 374029, 227087, 269074, 334099, 62228, 85268, 122644, 356118, 313624, 146201, 334617, 365344, 377633, 192293, 162087, 279849, 244522, 8491, 77101, 214830, 294189, 228656, 409389, 221491, 239412, 182581, 157497, 221498, 414010, 367422, 394047, 333633, 156997, 302406, 395589, 201544, 91977, 146249, 257352, 192333, 223054, 217437, 388445, 45410, 224611, 259427, 398181, 152935, 66927, 39792, 119153, 209777, 143733, 58231, 192378, 120699, 21885, 311679, 95104, 100224, 402305, 41347, 184195, 270727, 76168, 92553, 111498, 143240, 187786, 311689, 390026, 39824, 245136, 316308, 373141, 364952, 214937, 369561, 234907, 346013, 54174, 108447, 135072, 192927, 39331, 94120, 163241, 1450, 101802, 115116, 185259, 233896, 262059, 264622, 149425, 303026, 61875, 106931, 175541, 158647, 117688, 252856, 49083, 301501, 207297, 110530, 197570, 240578, 330693, 274344, 195015, 215495, 224203, 7628, 254412, 352206, 393676, 351696, 52689, 403922, 404430, 138708, 210388, 167382, 104407, 186328, 328150, 339930, 380895, 141280, 369634, 13798, 199147, 215532, 127469, 60398, 81902, 7665, 160753, 45043, 402421, 396792, 33784, 278012}",
224676,"{66878, 253463}",
393500,{250329},
146592,"{340686, 303711}",
238372,{242048},
110014,"{55304, 120840, 409610, 401421, 378897, 118804, 127004, 10271, 28708, 358439, 219178, 6187, 127024, 256050, 143418, 10300, 286787, 370758, 417862, 45130, 335955, 79961, 421988, 129133, 299124, 284788, 354427, 22653, 323710, 65662, 24704, 370816, 227455, 106638, 303249, 145554, 331924, 51358, 362661, 92358, 57558, 137432, 30941, 327904, 39138, 182499, 202978, 364771, 28915, 184564, 94458, 102656, 280833, 151812, 135430, 336141, 180502, 211228, 295199, 346401, 157986, 96548, 47401, 321853, 121158, 192847, 340311, 110942, 8548, 250229, 45441, 403842, 258435, 371077, 364936, 139660, 129427, 235925, 108953, 326048, 31137, 78248, 231850, 268714, 25006, 266671, 260532, 192953, 199105, 47557, 268749, 49614, 117200, 125396, 43478, 147926, 408036, 307686, 352742, 389607, 283117, 119279, 94704, 262666, 320010, 16923, 150063, 393787, 280575, 57921, 268874, 70222, 102991, 41561, 107101, 244321, 217712, 96886, 205431, 268920, 295545, 100985, 121465, 266874, 324221, 111238, 361096, 68241, 367249, 162454, 373414, 19115, 146094, 422574, 43700, 361140, 418487, 256697, 19132, 250560, 408256, 271046, 127688, 398028, 56015, 338651, 27356, 330460, 305886, 357088, 2785, 309988, 135914, 43758, 250608, 418548, 43765, 62198, 289527, 420599, 350971, 78593, 64265, 221962, 299785, 119569, 52010, 283441, 156467, 178998, 49975, 185142, 68410, 416570, 297789, 88923, 375657, 195467, 82829, 105358, 306063, 363407, 326549, 244636, 156576, 115632, 349104, 324537, 119741, 191429, 252870, 78791, 134088, 80843, 91090, 103382, 328670, 127970, 74727, 19439, 160752, 263156, 396278, 203780, 422917, 185357, 144399, 1042, 287765, 244759, 150556, 392221, 355358, 152610, 209954, 347170, 199720, 128041, 343081, 240685, 265261, 263225, 193594, 101438, 185411, 185413, 300102, 273479, 400460, 334926, 355414, 52315, 244827, 244853, 87160, 44155, 44156, 66699, 201867, 101526, 21663, 216224, 185510, 97449, 13483, 105653, 46267, 128189, 318653, 330945, 359618, 179395, 404677, 263379, 148695, 62689, 105698, 115944, 134380, 408817, 271609, 285947, 421127, 251145, 95502, 339218, 410898, 142621, 257324, 173368, 116028, 60739, 197960, 48465, 167258, 71003, 148836, 228710, 124265, 136553, 378217, 410989, 5491, 142710, 173433, 238969, 300433, 363926, 314775, 198046, 380321, 408997, 34227, 185780, 228788, 415168, 333250, 3524, 136645, 105924, 306630, 392652, 288205, 46545, 97748, 93657, 52703, 212454, 85490, 93687, 75267, 189957, 85511, 149012, 38423, 58903, 63004, 5665, 216610, 69157, 202282, 349739, 114221, 396846, 153136, 5685, 46647, 214584, 79423, 396873, 194128, 271955, 362070, 187999, 300643, 159332, 245350, 36455, 32361, 380526, 237172, 384630, 42617, 42620, 77438, 413322, 9870, 106126, 216723, 196251, 321179, 325276, 415395, 190139, 147136, 372420, 313032, 224976, 165592, 3803, 337627, 335585, 12005, 79598, 296695, 149243, 270075, 419580, 149247, 370431, 30466, 368387, 306950, 102152, 423689, 26383, 163600, 5906, 14107, 73503, 7980, 347949, 409394, 139060, 229173, 7991, 253752, 261955, 311115, 83789, 296784, 42837, 323417, 73567, 311143, 219000, 139137, 219018, 18315, 42894, 327566, 34710, 323496, 186282, 290732, 178094, 391098, 249797, 214987, 45024, 188384, 198627, 14316, 79852, 247788, 30703, 145398, 264184, 227327}",
298248,"{167954, 141333, 67607, 315416, 65568, 36903, 294954, 256051, 75828, 204857, 188476, 337993, 184398, 358485, 30812, 122972, 12384, 266337, 340067, 254054, 274535, 424043, 36972, 110, 399476, 108661, 393339, 200832, 280714, 307338, 366746, 145565, 305326, 286899, 55479, 186, 420029, 133318, 178374, 411850, 43214, 325844, 375001, 55520, 422113, 108776, 225520, 424177, 65779, 26876, 43278, 323855, 170260, 180509, 49444, 24877, 194864, 100666, 219473, 110930, 291169, 207202, 78179, 270698, 22891, 276853, 317820, 336252, 276864, 10627, 407939, 409992, 235913, 244114, 379284, 272799, 256424, 141747, 260535, 330167, 381370, 354754, 412098, 74180, 149956, 20943, 33234, 281044, 303575, 211417, 313833, 152052, 383484, 61967, 168463, 141854, 410159, 29232, 328240, 393778, 266804, 16960, 41538, 315971, 334402, 361048, 164448, 109156, 418405, 53868, 408181, 103032, 70272, 258692, 64133, 74373, 74378, 201356, 307861, 74401, 184993, 379559, 148146, 338612, 213690, 215740, 47810, 338632, 166609, 271058, 27351, 297689, 164570, 189158, 205545, 115434, 107253, 33550, 45844, 217887, 164644, 29482, 252717, 256836, 35658, 136016, 205654, 217945, 113499, 394080, 115553, 406370, 27492, 35693, 121718, 138112, 174976, 232322, 260994, 31630, 148370, 125844, 177046, 183192, 41893, 45993, 367539, 359349, 127938, 375752, 173009, 97235, 164819, 80872, 275432, 318442, 97263, 343025, 70643, 15351, 99320, 111613, 140302, 402459, 408611, 252969, 420909, 128047, 281652, 140343, 373817, 412733, 99391, 150595, 17479, 261193, 420954, 343132, 396387, 68709, 380019, 281718, 7304, 72842, 302226, 275603, 91286, 54427, 214171, 15520, 119979, 58579, 320728, 310490, 304352, 210148, 277740, 58606, 204020, 195853, 281874, 64789, 9494, 394530, 116004, 105768, 13620, 240949, 101686, 103750, 341318, 179537, 288087, 25946, 345434, 52579, 97636, 198001, 173446, 382344, 398728, 245142, 322975, 5540, 228782, 306606, 271794, 423365, 339415, 339416, 81384, 341480, 69101, 400878, 181748, 105975, 331256, 192002, 17926, 161296, 359955, 3608, 310818, 196131, 398882, 327214, 163389, 173630, 222783, 310846, 331326, 196166, 378444, 22096, 89712, 169590, 247424, 341644, 392848, 188056, 81561, 388765, 378541, 292526, 341687, 321209, 153279, 394957, 376531, 343783, 50919, 5867, 294637, 122606, 378609, 9979, 351997, 157443, 302852, 298767, 274193, 87829, 188193, 317218, 198463, 122699, 128844, 75597, 243544, 137051, 40796, 325469, 124766, 1897, 175979, 208749, 155513, 176001, 239490, 165790, 219041, 327597, 315312, 241589, 4024, 260024, 141257, 395220, 358367, 387047, 282602, 235509}",
364775,{110085},
