ID,Ball
43389,"{43392, 43394, 24196, 39428, 2057, 8714, 51857, 34578, 25470, 34580, 60435, 73747, 70303, 12449, 15009, 64161, 75948, 43189, 46517, 75451, 43390, 23491, 35141, 2886, 1738, 36431, 50768, 52730, 53331, 69081, 52698, 74203, 39799, 43385, 43386, 43388, 43389, 31486}"
9046,"{57732, 41606, 41607, 39565, 1318, 10539, 71342, 72238, 22192, 58419, 63027, 39221, 47926, 63028, 71423, 71992, 48699, 33087, 71361, 21831, 76, 48720, 56661, 9046, 17879, 51030, 56662, 56664, 56161, 75645, 21246, 63615}"
28269,"{58113, 36610, 60929, 58116, 64387, 60553, 29836, 45841, 56466, 16025, 31386, 8092, 61980, 2975, 6963, 34484, 10300, 27713, 67780, 28485, 43333, 43849, 43601, 2517, 41302, 51925, 48858, 6243, 15716, 31331, 16487, 6376, 26983, 28651, 28269, 1006, 21489, 4212, 73461, 33654, 1143, 36857, 43006}"
40001,"{66049, 68626, 68627, 68628, 68629, 45463, 4376, 75931, 18462, 4129, 45481, 44210, 36284, 33726, 15296, 40001, 42048, 40263, 67149, 68816, 69712, 58836, 8282, 76507, 73054, 73696, 73061, 72295, 69098, 24559, 69110, 68350, 68351}"
10359,"{63617, 62472, 39433, 73108, 1061, 70053, 25004, 22062, 51504, 6845, 60223, 21825, 28232, 48336, 42966, 25829, 39406, 54254, 63478, 10359, 74488, 36986, 58619, 63485}"
65144,"{45953, 59651, 50308, 70668, 2701, 51344, 19090, 6548, 73114, 70427, 22685, 66974, 56735, 4385, 29347, 1700, 58020, 30842, 12201, 48554, 21676, 72878, 46257, 64433, 42805, 73271, 42936, 11961, 50490, 52927, 42949, 54598, 50376, 34505, 48458, 4811, 57544, 67535, 3027, 12372, 59091, 69462, 10199, 10200, 10201, 38746, 47833, 8924, 40668, 26848, 45283, 68580, 13542, 16742, 70122, 3053, 11885, 19822, 67311, 65144, 44025, 6522, 2558, 3327}"
21888,"{21888, 74502, 74504, 62345, 72076, 74509, 74512, 53526, 50967, 59428, 38568, 62377, 42026, 11820, 74285, 43441, 33973, 29879, 74424, 74432, 50115, 44872, 29515, 9936, 10456, 51928, 28250, 69853, 65375, 20832, 69471, 75237, 70886, 30439, 66408, 74983, 5994, 4976, 48244, 55157, 29430, 74357, 74358, 66169}"
46099,"{131, 18194, 46099, 61208, 37405, 44069, 9254, 12716, 57004, 2867, 75326, 33088, 49733, 8778, 11087, 3026, 60627, 1379, 870, 59240, 7153}"
19493,"{43010, 11020, 66578, 51219, 45081, 50461, 50719, 19493, 60965, 18471, 37928, 35243, 48183, 48185, 17212, 38460, 45503, 55364, 36422, 29386, 62030, 25679, 60753, 66129, 73811, 58582, 87, 64090, 60765, 9061, 59109, 75240, 55917, 11119, 61040, 67697, 1781, 23797, 12665, 30715, 15996}"
47510,"{44546, 24580, 73738, 21009, 2075, 44577, 44579, 71723, 5681, 10809, 19002, 34362, 1615, 16975, 48721, 29280, 19554, 11880, 5227, 49261, 22135, 43641, 20608, 70800, 53393, 51351, 11423, 53408, 74913, 26788, 74947, 42713, 12510, 55518, 7908, 50918, 74982, 74988, 40174, 40176, 40177, 74992, 245, 22262, 75004, 28414, 11009, 10498, 64259, 38149, 12568, 2330, 52507, 26399, 58149, 56631, 7993, 71499, 55632, 36180, 11111, 43887, 15749, 9099, 47510, 36773, 54713, 67531, 13776, 7635, 70102, 68056, 68576, 71140, 34286, 8687, 40947}"
34588,"{73745, 32215}"
4838,"{18313, 43150, 64655, 7571, 72214, 3611, 58779, 62876, 41518, 5040, 30517, 59829, 28088, 64441, 9280, 1229, 58192, 34013, 19293, 38368, 29924, 22885, 4838, 2160, 11639, 18939}"
58632,"{70535, 58632, 6797, 2958, 11668, 67605, 51231, 25632, 29983, 68003, 68005, 68013, 695, 70865, 27350, 21085, 16250, 72679, 76144, 38010}"
22849,"{60800, 25857, 260, 35845, 67336, 35601, 66193, 59155, 22, 31640, 42904, 37018, 60313, 60449, 24738, 60833, 71079, 32555, 33325, 46767, 70324, 5821, 22849, 8770, 14156, 71372, 50000, 37973, 6746, 45146, 61533, 24159, 5856, 18400, 26989, 56561, 18556, 36734, 32639}"
