ID,Ball1,Ball2
375931,"{89089, 100356, 72197, 213509, 68613, 250372, 42505, 407050, 264717, 221710, 257039, 132624, 139280, 376337, 403987, 62997, 393752, 181275, 46107, 17952, 93730, 283684, 335909, 200746, 154155, 328746, 250925, 130606, 189487, 192560, 16434, 155187, 283189, 331832, 329786, 322619, 414779, 322624, 416321, 334915, 375876, 206917, 107080, 94797, 103503, 85072, 67156, 149589, 401495, 29277, 20573, 197215, 327270, 19055, 254576, 301679, 64627, 110195, 276597, 327797, 168568, 360570, 375931, 207996, 194175, 67200, 52865, 274048, 117891, 333953, 367237, 251014, 144519, 113289, 398987, 58509, 143504, 333456, 51858, 118933, 166037, 323735, 205975, 266904, 126617, 300695, 92827, 315036, 298653, 273566, 70815, 157855, 341659, 196258, 370846, 139944, 174760, 98474, 144043, 212652, 251051, 340136, 165039, 393391, 356017, 147634, 341682, 264884, 378036, 59067, 202939, 249531, 351938, 100547, 415428, 241350, 124103, 2248, 226505, 14026, 116939, 376521, 52435, 20692, 90325, 288470, 75479, 235736, 246999, 73946, 312025, 325846, 359636, 341726, 362716, 418521, 133345, 199906, 47843, 165093, 147686, 19175, 353510, 224490, 241387, 119023, 321777, 191224, 14076, 254204, 14079, 89348, 314131, 286996, 13589, 307990, 384723, 410906, 80667, 142620, 418592, 383267, 38696, 170280, 184618, 221995, 225576, 180526, 9007, 205616, 156465, 208690, 325425, 69428, 335668, 374069, 91450, 96061, 163140, 272199, 28489, 61258, 21835, 68938, 111948, 117581, 393036, 340816, 266577, 257874, 268113, 74580, 134485, 62806, 91993, 329051, 108384, 67425, 345442, 380260, 135013, 76137, 364907, 35181, 111469, 124781, 334704, 118641, 195953, 89971, 148851, 338802, 351092, 365936, 403322, 360827, 262527, 322433, 287619, 366469, 39814, 201095, 75145, 268171, 277899, 161169, 104338, 263058, 129940, 13717, 79766, 319891, 70553, 197529, 132507, 368028, 300958, 108961, 319396, 299429, 139686, 87977, 290729, 211373, 283565, 30647, 310715, 233404, 191935, 291263, 299969, 278466, 403905, 44996, 117191, 192463, 102352, 217552, 206298, 69595, 247258, 265181, 215006, 346590, 39392, 63968, 388574, 294371, 98788, 389608, 152044, 239085, 134126, 144883, 13302, 95225, 269818, 53243, 368124, 243710, 260607}",
359106,"{96768, 256002, 7178, 52240, 110098, 382996, 347164, 208928, 12322, 352298, 24623, 147504, 265784, 357946, 420923, 150074, 67131, 342085, 63048, 387657, 251979, 171088, 19026, 53331, 104534, 84571, 381025, 351842, 153710, 131696, 341104, 188021, 139894, 46200, 79484, 259710, 97919, 256641, 10370, 123522, 195717, 254604, 352399, 296085, 56473, 241821, 368802, 355492, 402602, 155308, 97972, 97973, 106678, 243382, 169144, 288955, 169153, 359106, 85699, 194756, 231107, 228038, 272068, 227528, 345800, 69322, 266966, 192727, 17112, 53464, 368343, 171228, 123615, 385762, 398050, 401639, 423660, 141038, 309490, 16115, 158963, 63230, 92416, 283392, 284930, 370954, 346891, 238356, 36119, 182046, 169767, 399655, 59689, 416050, 77111, 195903, 38722, 47939, 108354, 3400, 393544, 106828, 153421, 295757, 197967, 121682, 168275, 126294, 364374, 158041, 413020, 126305, 307556, 253292, 360305, 195956, 129399, 174460, 88957, 419715, 390021, 395149, 383382, 363415, 211866, 384415, 383904, 224161, 372130, 391073, 289704, 361896, 376749, 356787, 106932, 83895, 32698, 195002, 90047, 47560, 133577, 100810, 388040, 148941, 242637, 375762, 155093, 408022, 298967, 51672, 366554, 303587, 183276, 321516, 217584, 249842, 255475, 204788, 364543}",
313727,"{14444, 15059, 136343, 214553, 102334}",
284306,"{122154, 330539}",
59911,"{298577, 211089, 112541}",
72159,{298631},
129528,{88753},
312888,"{262593, 155042, 274794, 210347, 380191}",
351742,"{349890, 202660, 2537, 245354, 345073, 35954, 207635, 238644, 107163, 315102, 384671}",
11622,"{293858, 194146, 392357, 62508, 134350, 224592, 324246, 354681, 354650}",
16875,"{51205, 411143, 46600, 120327, 80906, 242188, 198161, 106004, 51221, 254491, 119835, 375838, 169504, 309283, 234532, 325156, 402467, 194600, 8745, 236073, 273963, 377897, 77875, 119859, 53301, 230453, 374839, 405555, 329788, 291389, 342076, 402495, 218690, 256066, 27718, 341064, 247372, 367700, 312408, 49245, 40547, 182374, 317543, 390762, 364139, 32878, 105582, 334961, 259700, 416372, 143481, 86139, 1148, 288896, 402049, 25732, 62089, 272009, 366733, 381583, 203408, 7830, 24215, 55448, 394392, 418454, 223902, 30367, 19615, 286883, 318119, 285864, 31913, 28331, 168621, 358574, 286383, 213680, 202417, 299183, 365230, 412845, 71866, 78011, 132284, 372924, 82111, 186049, 59074, 63170, 306372, 125129, 418507, 313037, 211664, 133332, 136404, 276692, 52442, 421599, 37090, 306402, 410338, 90859, 148715, 342763, 82159, 71920, 178930, 176887, 58105, 17148, 171261, 240381, 127233, 271623, 194826, 247564, 33037, 163087, 168209, 70418, 201489, 276243, 211735, 157976, 173337, 228122, 328985, 215324, 96556, 163630, 148271, 224046, 5426, 262963, 358707, 111413, 395580, 103230, 368450, 374084, 383300, 105288, 90441, 387913, 196427, 130386, 101204, 9563, 296284, 323420, 335195, 218975, 287087, 67440, 41846, 296312, 327032, 356729, 248700, 411013, 188808, 243593, 288137, 315272, 145807, 149904, 165779, 144278, 321434, 409503, 143776, 305568, 382882, 160163, 381860, 65957, 94121, 104873, 311213, 340910, 113590, 27067, 246205, 69568, 7106, 75716, 97220, 287685, 193993, 223693, 88529, 119250, 108499, 93140, 301013, 319446, 411090, 287193, 303074, 237539, 28138, 254443, 410606, 71155, 137717, 106486, 225781}",
338298,"{264197, 112134, 416265, 373260, 365581, 132628, 154139, 287260, 314399, 416801, 45613, 408117, 42550, 132666, 64583, 161353, 393801, 192080, 224856, 47193, 289881, 359004, 335966, 248415, 48736, 378974, 47211, 382572, 300144, 141425, 397424, 257655, 150139, 351358, 262272, 49794, 191113, 390796, 169101, 324240, 178322, 125075, 368787, 275607, 333976, 99489, 408241, 4789, 221883, 111804, 131260, 151229, 286910, 152768, 12993, 402108, 219843, 80069, 229573, 191175, 421065, 369866, 45260, 360655, 117460, 377556, 297174, 114401, 67810, 367330, 98022, 399080, 315114, 298735, 254704, 394481, 198898, 231670, 315639, 251641, 276218, 349948, 230141, 92421, 4870, 290574, 368911, 284944, 162579, 98580, 267547, 288, 97570, 196393, 261930, 101163, 406313, 263470, 295216, 161076, 378164, 171323, 11071, 98113, 123201, 168771, 218436, 141125, 189254, 376647, 406343, 389451, 335692, 341324, 246606, 415056, 21332, 46420, 166228, 14167, 216407, 38746, 43876, 234854, 362342, 89964, 209262, 303982, 316782, 210289, 95602, 257394, 420729, 88961, 10116, 301449, 339858, 88468, 76183, 345496, 303523, 367528, 408492, 12718, 91055, 130483, 327605, 265144, 160200, 415176, 128971, 138701, 307661, 43987, 305620, 5081, 56281, 182751, 75232, 136677, 182246, 115687, 226790, 49641, 225258, 314347, 96241, 187377, 280562, 215028, 184310, 25592}",
73284,"{323258, 91390, 103711}",
58693,"{17504, 17826, 54082, 423430, 372844, 62029, 125198, 64655, 118001, 125940, 48149, 257145, 402780, 263967}",
384823,"{331267, 414216, 303113, 62477, 224295, 416302, 295474, 307767, 55369, 236631, 413791, 228449, 394340, 327269, 398437, 96872, 319085, 26736, 384114, 333429, 346751, 362639, 217749, 100508, 94891, 177836, 289452, 249007, 183987, 293558, 157369, 365241, 362684, 367807, 128706, 63685, 125646, 265935, 215764, 217321, 166135, 108795, 18172, 255744, 257800, 219913, 317710, 10511, 127760, 87833, 240924, 247588, 205102, 207671, 194366, 340286, 212801, 323397, 337733, 161097, 53578, 294229, 38230, 131930, 344924, 245598, 316791, 396664, 384895, 269708, 197521, 165266, 171929, 100775, 202665, 388010, 136624, 120757, 409020, 55250, 50131, 162258, 355801, 65508, 42481}",
173769,"{345985, 92039, 164475, 145033, 105994, 35083, 240138, 241037, 46862, 298891, 157205, 175511, 4120, 249882, 402715, 365853, 378526, 242210, 57253, 338982, 293547, 12845, 372141, 263088, 46514, 128307, 230451, 218422, 69559, 289592, 330295, 401975, 193468, 353985, 112835, 218180, 3782, 416583, 150984, 225480, 74450, 203475, 201688, 223325, 162527, 336864, 335074, 216804, 9836, 69104, 345842, 175731, 243574, 220279, 62584, 361595, 207741}",
162487,"{406154, 157776, 349496, 359706, 383262}",
344533,{210186},
222560,"{31360, 324737, 182786, 201475, 218244, 275592, 41993, 298761, 121870, 3471, 75919, 253966, 405906, 144659, 277141, 324502, 154903, 42139, 34716, 1949, 122012, 164637, 296348, 416925, 150050, 106147, 238245, 19367, 104231, 376871, 85418, 389673, 81327, 23984, 11953, 172081, 255792, 298545, 391606, 131131, 276163, 410438, 63307, 170187, 45517, 258769, 28117, 420567, 14552, 192217, 270554, 255324, 407647, 125664, 217057, 73442, 180836, 56933, 166758, 191462, 125672, 328298, 276075, 384109, 199278, 134128, 150128, 381811, 389364, 225405, 345081, 370429}",
315187,"{19968, 146440, 69130, 302603, 360972, 36371, 403998, 402975, 154144, 247333, 62510, 196654, 381488, 413233, 175670, 367672, 234561, 336961, 365125, 3660, 296524, 84558, 4688, 62551, 86619, 227939, 201316, 115813, 342118, 85096, 256113, 218227, 8308, 260729, 409722, 174207, 419465, 107662, 225937, 133266, 350868, 46754, 385187, 354984, 180393, 329392, 238773, 415930, 79041, 327874, 143046, 344262, 280274, 309977, 178913, 177387, 132333, 366319, 408304, 15602, 46834, 22261, 10491, 371967, 132866, 103172, 227087, 334099, 62228, 85268, 356118, 313624, 146201, 377633, 192293, 162087, 279849, 333099, 214830, 239412, 175414, 414010, 367422, 333633, 91977, 192333, 223054, 259427, 276323, 152935, 66927, 143733, 120699, 21885, 100224, 402305, 41347, 184195, 390026, 364952, 28573, 54174, 108447, 346013, 233896, 163241, 149425, 303026, 175541, 158647, 252856, 49083, 110530, 240578, 330693, 215495, 96718, 404430, 293328, 104407, 339930, 199147, 33784, 278012}",
130902,"{193545, 388112, 170513, 57874, 354326, 215578, 347675, 48158, 237599, 220703, 66081, 239138, 264739, 63014, 115753, 163882, 104494, 118832, 413235, 314937, 58426, 132154, 246843, 382525, 152126, 96319, 96326, 208972, 309324, 414796, 75345, 146515, 408659, 21083, 227420, 373855, 7265, 15458, 151138, 197732, 177765, 232545, 305251, 319591, 378470, 3691, 149105, 264306, 396919, 207492, 372870, 197767, 158345, 38538, 307849, 312970, 348810, 14480, 360080, 189074, 278674, 96405, 314005, 104599, 80539, 415388, 11422, 54945, 342690, 96930, 18595, 265890, 327845, 303266, 147116, 190125, 208048, 303281, 22706, 317616, 106166, 328888, 53947, 85179, 322748, 197827, 230598, 233671, 187592, 55505, 311506, 123608, 306907, 384732, 205026, 255210, 352490, 397034, 359661, 360694, 146684, 28924, 228095, 231169, 15106, 298755, 220421, 202503, 59656, 68872, 110350, 19217, 41751, 328990, 332069, 40231, 367912, 270121, 118570, 130858, 187692, 83757, 214317, 181039, 20272, 314672, 322349, 338219, 396080, 401715, 61240, 168249, 177980, 422208, 33093, 385350, 197959, 385863, 196937, 373065, 4428, 22348, 379215, 1872, 32594, 380243, 397139, 236374, 390486, 355160, 285018, 126299, 13660, 361818, 399709, 411492, 243048, 281964, 296300, 106350, 386928, 73595, 422779, 320386, 139652, 359812, 399752, 281481, 363915, 44941, 101774, 165261, 161680, 116632, 213404, 76703, 146851, 27044, 200104, 215465, 324011, 391595, 411053, 232879, 348079, 165811, 87991, 71613, 225726, 399295, 38336, 83395, 162755, 372676, 180679, 408010, 132556, 207309, 400845, 155088, 18389, 306134, 53207, 254425, 414170, 189926, 243175, 138217, 164844, 324588, 284654, 180720, 139251, 391159}",
268175,"{126470, 41480, 389643, 297996, 119822, 38417, 59922, 236574, 170527, 276003, 353830, 1064, 188971, 132140, 87600, 124468, 110650, 129086, 94788, 278607, 218196, 170073, 261725, 278118, 274536, 280171, 210542, 162937, 113283, 31878, 120969, 121994, 372877, 183440, 416402, 150168, 361116, 359590, 349356, 82098, 6835, 250037, 129209, 6343, 404680, 348873, 407242, 49867, 227019, 81617, 411857, 41172, 208086, 269015, 412886, 367321, 193244, 303324, 220898, 412898, 246514, 318716, 43265, 370444, 129294, 144657, 235793, 313109, 245526, 341270, 326429, 380737, 123716, 39237, 200004, 251724, 850, 266583, 199007, 340831, 63332, 214377, 262505, 33643, 123763, 152948, 254835, 385398, 218487, 407927, 3450, 18813, 46466, 247682, 266114, 135046, 170378, 401291, 229773, 391573, 48537, 245145, 76702, 90025, 118188, 16302, 44467, 190398, 6596, 264135, 174544, 88534, 330199, 92634, 328156, 35293, 84445, 150496, 370146, 349166, 405488, 400889}",
253500,"{208896, 220673, 396290, 212487, 222223, 293904, 126997, 286241, 127012, 244773, 416807, 224297, 99883, 38446, 117807, 332851, 376885, 357943, 355897, 199231, 252996, 161865, 228431, 298065, 245847, 418397, 424029, 401508, 252517, 409192, 413807, 248955, 410752, 290946, 328839, 182410, 55435, 372363, 209553, 363156, 296597, 61080, 44185, 268954, 245411, 185508, 11436, 394414, 409779, 128693, 381624, 202937, 220857, 309946, 382649, 197828, 39629, 47821, 297170, 301268, 216791, 41176, 228570, 236772, 236773, 165610, 362734, 71407, 154351, 56051, 196856, 400636, 223486, 100607, 320261, 68358, 91913, 140553, 93963, 352521, 140561, 262945, 33577, 394543, 290612, 14645, 53047, 232250, 387901, 316738, 211780, 118086, 390985, 405836, 234317, 76625, 322906, 324442, 162653, 50015, 44383, 146273, 267103, 348517, 228200, 96115, 290680, 375681, 397697, 179592, 21386, 109451, 33676, 415636, 145813, 291223, 218009, 214427, 189360, 225201, 117682, 233911, 231352, 188348, 145854, 34251, 242635, 250316, 384978, 168915, 176090, 53723, 20955, 21470, 308191, 60384, 179170, 104420, 270308, 327144, 363498, 76270, 28660, 412151, 378879}",
51994,"{99876, 47846}",
48852,"{241187, 291591, 217991, 173033, 420843, 273869, 210829}",
89477,"{63588, 274708}",
102859,"{205830, 289287, 225805, 203800, 64539, 409628, 367645, 398886, 332840, 121900, 66608, 402999, 253007, 403036, 342621, 375907, 32868, 273509, 288871, 19052, 6253, 208504, 184963, 333446, 267402, 413324, 376993, 325800, 76457, 37551, 342706, 288445, 232131, 76486, 337099, 210639, 67792, 88785, 326864, 260309, 195287, 237801, 40174, 317183, 370947, 391947, 65295, 127249, 297234, 282391, 153883, 239396, 13116, 244028, 260932, 356167, 23880, 144719, 183632, 309084, 404831, 173409, 10594, 287585, 151397, 36202, 179054, 229743, 103795, 78710, 61304, 14718, 181640, 256914, 138649, 107429, 134580, 56245, 73151, 1984, 167362, 238025, 375753, 102859, 358869, 317400, 72666, 165340, 387551, 53737, 128498, 347122, 217076, 421364, 275960}",
371827,"{259590, 371719, 308231, 269321, 147981, 270861, 384015, 171538, 328210, 349205, 44570, 283676, 423456, 140322, 206889, 22058, 379949, 148530, 361526, 203834, 50747, 49215, 95807, 31298, 269894, 281677, 123471, 117333, 117846, 189013, 114269, 44126, 6239, 340589, 134767, 73329, 338547, 27254, 344695, 234621, 71806, 25728, 55424, 218753, 323203, 5764, 161414, 205448, 61582, 341136, 342163, 138395, 224925, 216223, 159906, 371874, 386726, 378024, 380584, 391336, 19627, 394409, 278191, 416946, 21684, 196277, 255669, 81082, 244926, 306878, 385217, 396482, 134853, 38599, 119000, 98013, 113888, 253666, 103655, 71913, 236267, 78060, 209644, 400621, 422641, 232180, 327414, 156664, 343801, 29947, 393985, 424197, 98567, 367881, 371466, 216845, 193294, 179986, 284948, 206105, 321306, 422692, 364837, 156969, 19758, 252210, 823, 144701, 330561, 208375, 190790, 330054, 396620, 30542, 396111, 52560, 55121, 209234, 110935, 33116, 136541, 384860, 119135, 42342, 385383, 12651, 269163, 126317, 122228, 107381, 130935, 113529, 11644, 393604, 117128, 275852, 81805, 173968, 74649, 56218, 158105, 80797, 286110, 138655, 188320, 48545, 239520, 244130, 63910, 347559, 67497, 1456, 90033, 196017, 271286, 180663, 230842, 368575, 404931, 1476, 160710, 303559, 251848, 253897, 357834, 249812, 285652, 371160, 237531, 70111, 168928, 38370, 271845, 414693, 1511, 62951, 396264, 400359, 253931, 258546, 270839, 378360, 301052, 66047}",
168521,"{102371, 203396, 249733, 144805, 5606, 319076, 288457, 330985, 338660, 196556, 97229, 303703, 355700, 366292, 415799, 405976, 339773}",
89045,"{90756, 395012, 110854, 210440, 241934, 170512, 13201, 109715, 148883, 65173, 186515, 156059, 81947, 285219, 293415, 122536, 407470, 119598, 332463, 266289, 32820, 227125, 79542, 1977, 238268, 179134, 262591, 106432, 105537, 129218, 248899, 334016, 267589, 8390, 238022, 331461, 110026, 258510, 405326, 88021, 310104, 376795, 342364, 218718, 372702, 169953, 412513, 16869, 125670, 383335, 403175, 408806, 349930, 49131, 63985, 16757, 67830, 81527, 211705, 408698, 184956, 223869, 392447}",
62178,"{412177, 166425, 17440, 21539, 357925, 422439, 156712, 116731, 357431, 354360, 399416, 355899, 21057, 67140, 207941, 308305, 74836, 115802, 203869, 386658, 161897, 147562, 154741, 405109, 103552, 346251, 97933, 248975, 421007, 180369, 53395, 297112, 193179, 339100, 398492, 348320, 104105, 125611, 367276, 53421, 59565, 53936, 378558, 396992, 145089, 103109, 249549, 376013, 249553, 79062, 342744, 193241, 371417, 121566, 282859, 101612, 73965, 213742, 184047, 305899, 190200, 114938, 283390, 208638, 281349, 44296, 232203, 2321, 394516, 133909, 38171, 209182, 406310, 212775, 217383, 375087, 4400, 245041, 197940, 374071, 2874, 232765, 20799, 835, 409923, 311112, 246605, 279374, 293200, 402769, 205650, 125269, 201045, 28512, 179554, 287075, 379747, 9062, 30055, 152423, 360300, 398702, 299376, 290164, 23926, 60793, 192892, 250761, 93066, 96138, 295817, 169869, 385422, 78741, 262552, 22425, 199578, 186267, 203674, 230302, 21921, 357793, 326052, 29607, 127911, 231338, 386987, 64941, 309173, 65975, 415160, 218041, 190394, 366012, 38340, 161231, 190927, 237011, 197078, 167899, 277979, 11752, 305129, 52727, 3576, 50171, 115709}",
203788,"{203788, 91152, 71697, 31781, 398888, 343086, 293936, 310833, 369205, 40524, 187982, 125008, 106596, 156260, 340587, 20589, 90733, 419438, 108677, 109703, 182412, 129165, 305300, 423062, 219289, 308893, 324769, 295589, 115882, 266947, 23758, 57554, 91865, 44250, 144601, 353507, 4328, 109296, 104177, 48889, 174329, 235264, 94465, 407812, 110356, 407836, 67365, 57127, 200490, 149296, 289074, 63799, 287548, 89917, 376124, 152410, 385882, 19313, 59772, 195967, 80786, 14327, 415637, 135063, 180120, 300963, 324004, 43947, 310701, 394669, 311216, 105393, 28598, 200121, 248762, 77246, 228800, 189377, 300997, 60358, 126408, 402889, 207306, 228298, 460, 173518, 290256, 142809, 185843, 191477, 377847, 96254}",
66974,"{327681, 364035, 231428, 394247, 205321, 190998, 364055, 303638, 413206, 307228, 71709, 372771, 298020, 300580, 50726, 404519, 270381, 179250, 214066, 223283, 118326, 395318, 148031, 116801, 217666, 156740, 186948, 344133, 216139, 43084, 419921, 292947, 195161, 159834, 169565, 164958, 37986, 147557, 409190, 67688, 185960, 337000, 399466, 66157, 9838, 411760, 412275, 84598, 375415, 257656, 174200, 60026, 211069, 415871, 223360, 154756, 225413, 235142, 157831, 182407, 2697, 75913, 126601, 157834, 160393, 191626, 351880, 226448, 272531, 202900, 368790, 304796, 353948, 161, 242341, 68776, 41642, 320171, 118956, 263852, 380587, 10416, 119473, 381616, 354995, 105141, 81080, 205501, 136387, 296134, 83143, 199367, 364745, 421574, 335564, 366288, 131284, 44245, 385238, 238810, 156901, 43238, 288486, 356581, 328443, 38141, 135934, 14592, 271616, 243459, 385795, 192775, 94481, 114454, 152343, 177436, 67873, 284961, 374566, 238892, 393016, 130364, 173372, 414022, 369486, 97618, 378196, 387926, 50520, 37722, 4957, 34144, 43361, 138594, 129379, 343394, 151918, 413552, 212849, 305524, 51062, 145785, 332153, 356733, 234367, 11136, 115072, 299393, 419712, 22411, 195982, 249747, 304025, 4507, 133531, 66974, 107423, 347551, 187297, 367014, 388520, 96169, 191914, 242602, 267694, 157109, 215478, 245686, 14777, 292284, 94655, 299458, 275907, 165318, 333254, 356809, 67530, 81868, 64463, 388562, 80340, 306644, 10710, 399838, 114655, 59361, 83938, 67044, 101865, 161769, 193009, 170994, 180723, 401906, 192503, 67064}",
371508,"{231426, 418306, 203270, 316433, 408084, 33304, 290334, 1569, 410148, 151077, 114214, 233511, 58408, 372261, 310826, 418853, 308268, 32814, 43567, 40496, 112175, 415794, 357944, 292412, 46144, 56899, 411204, 249415, 325193, 284234, 62539, 336969, 2637, 87630, 320589, 171600, 349262, 178262, 402006, 26715, 121948, 118777, 224350, 244834, 31331, 178278, 65127, 9832, 158829, 177774, 228463, 262263, 12920, 11386, 71291, 109182, 331391, 172159, 114307, 272003, 164485, 308867, 145552, 272529, 127122, 415893, 278678, 132766, 226977, 387746, 267427, 318628, 117924, 15528, 104624, 186545, 71350, 154808, 11962, 214714, 118460, 88253, 143038, 264382, 416961, 46786, 33478, 380614, 176329, 408777, 177869, 153295, 59090, 111827, 172252, 352988, 156384, 126177, 376545, 406242, 202983, 192748, 293615, 355061, 204022, 376055, 419576, 379130, 216827, 272128, 390915, 337669, 37639, 204553, 157451, 140556, 260368, 187667, 63768, 179481, 208152, 262425, 405273, 244518, 84778, 370986, 379180, 325934, 393010, 57651, 108339, 190260, 53046, 422717, 63815, 354631, 267082, 298827, 310602, 70989, 345930, 356170, 70481, 305489, 138070, 332121, 243549, 301406, 35681, 143722, 277355, 306542, 75635, 29558, 157047, 336247, 384376, 114561, 124802, 213377, 224129, 95621, 423302, 29576, 22923, 313228, 126867, 51093, 42392, 190360, 314269, 35742, 267684, 11686, 421799, 169896, 213423, 244662, 215992, 263113, 18892, 41422, 102866, 86995, 353239, 106456, 385496, 246234, 272353, 252898, 304098, 366562, 387048, 392169, 219114, 277484, 308207, 102390, 19961, 134139, 123388}",
99407,"{50191, 333842, 224792, 64024, 329763, 405027, 280613, 326693, 396837, 42538, 189489, 170547, 8246, 214591, 110656, 50245, 142407, 369227, 118350, 99407, 387665, 283220, 342613, 68694, 132182, 69720, 120926, 62566, 73322, 380522, 29294, 347250, 176758, 303734, 157306, 192635, 280700, 26238, 24195, 304771, 114823, 52362, 120461, 382607, 158864, 301200, 361108, 15515, 265886, 53411, 242857, 97455, 85176, 72696, 17599, 262850, 351942, 360647, 187081, 95954, 249557, 237270, 169175, 215768, 270559, 54498, 240356, 133352, 103664, 294640, 49906, 40179, 308466, 376568, 268028, 268546, 225543, 279304, 406282, 414988, 324880, 24337, 345875, 165659, 69404, 422683, 242471, 242985, 2348, 13102, 292145, 245555, 301363, 305461, 410935, 254778, 343359, 138048, 280902, 284490, 173391, 329555, 408408, 239449, 246106, 278362, 46942, 148830, 170335, 119151, 103282, 206195, 271223, 293247, 373119, 292226, 74122, 91018, 174478, 192911, 21395, 118685, 242591, 329119, 381857, 410021, 77747, 21428, 375736, 66489, 180154, 124348, 21952, 248263, 139209, 241102, 361938, 404437, 151001, 245216, 24037, 114153, 124395, 92143, 326641, 184820, 254964, 16376, 353786, 203771, 265214, 207871}",
263157,"{204291, 175108, 422924, 253453, 224280, 329753, 163873, 236069, 298024, 41522, 381495, 79417, 191033, 246330, 208953, 2625, 342082, 417858, 235593, 83532, 329292, 398925, 237651, 235097, 417374, 144481, 303201, 103523, 45156, 232549, 271977, 141931, 243307, 28793, 304762, 361087, 171657, 183974, 181935, 230576, 324273, 138420, 411829, 160953, 279230, 401092, 127178, 190668, 290517, 125657, 343258, 316636, 105181, 205024, 209632, 323297, 28899, 328936, 243433, 50923, 413937, 19189, 264439, 56568, 123134, 342271, 278276, 273673, 295185, 122130, 320787, 185620, 15126, 130840, 178979, 422184, 391978, 404778, 418606, 57652, 131394, 74055, 374087, 272202, 244559, 5968, 18268, 204637, 361324, 380796, 122752, 123264, 120710, 316811, 11660, 149389, 198028, 264079, 382350, 209306, 189339, 330662, 279468, 368045, 422837, 289210, 174016, 402885, 137160, 218568, 346571, 306637, 202193, 285649, 77270, 81369, 304604, 68573, 142813, 66527, 373729, 9186, 373731, 355812, 269809, 245241, 22524, 213502}",
154679,"{37152, 166306, 281628, 398514, 214324, 384725, 44696, 351579, 303580, 203519}",
278219,"{140384, 397287}",
139474,{93749},
405361,"{96051, 210003}",
250888,"{116896, 145395, 312531, 396728, 349658}",
14551,"{77314, 36356, 346628, 339974, 18443, 119821, 335894, 100396, 300077, 30255, 240177, 135218, 20027, 212540, 87613, 393281, 221250, 65091, 160323, 373322, 253011, 206932, 66649, 125021, 87648, 153706, 294507, 160878, 289390, 91248, 208505, 140411, 325245, 141949, 181894, 120967, 25226, 135307, 150154, 151179, 236687, 250006, 252579, 273579, 314027, 317612, 5809, 73394, 67251, 299189, 195775, 281800, 321736, 56020, 236246, 21208, 359643, 8413, 7910, 153834, 334064, 166649, 308987, 200955, 308990, 59134, 11012, 132361, 371978, 302351, 230162, 316691, 373522, 792, 193307, 138525, 24864, 84769, 180524, 378669, 205615, 43825, 150841, 62780, 364354, 334667, 40780, 188243, 307539, 294742, 144729, 182629, 72038, 280424, 329070, 119161, 289660, 325001, 125328, 89490, 236435, 405913, 193953, 46504, 404397, 405940, 188342, 373691, 117180, 347073, 408518, 92616, 317387, 275420, 138719, 230384, 160252}",
318756,"{218205, 370925, 100015}",
146189,{351175},
318276,"{203265, 246280, 222731, 33788, 265744, 182295, 220696, 23577, 199713, 391204, 104997, 200741, 411703, 339513, 400953, 38460, 197188, 151111, 37455, 99411, 56405, 77911, 353373, 378462, 161891, 410213, 270439, 397927, 140907, 68717, 123509, 247925, 207485, 89213, 44162, 228483, 151173, 107657, 308367, 200336, 127633, 33427, 127642, 200859, 197281, 269986, 366242, 190116, 77990, 68263, 393897, 268458, 148139, 14508, 26287, 302260, 236215, 320183, 136384, 30401, 278210, 409792, 45262, 225999, 43743, 316129, 281826, 29925, 366310, 94952, 409833, 24298, 218863, 237295, 244465, 81138, 256241, 183029, 384758, 409338, 9472, 241921, 54026, 183051, 405261, 256270, 305422, 241941, 369429, 4888, 345881, 384282, 147741, 320286, 32033, 163106, 231208, 65321, 235818, 384305, 319282, 40243, 87348, 224053, 325432, 349501, 394562, 168772, 404805, 150345, 3414, 5464, 182105, 411993, 68955, 331099, 52064, 230752, 210274, 369504, 256359, 327530, 140652, 43886, 322416, 131442, 365427, 314742, 366455, 29560, 368503, 138106, 240510, 130949, 354184, 326537, 226186, 333194, 303501, 396687, 152977, 58258, 389013, 314780, 121251, 198054, 384425, 221102, 281007, 262580, 354743, 208826, 222142, 232383, 145345, 170959, 314319, 421328, 84949, 379865, 14300, 197596, 191966, 2015, 372704, 25057, 414173, 400867, 250856, 19434, 108011, 29164, 417262, 216047, 392694, 319480, 234489, 230396, 248317, 260095}",
117779,{421989},
